elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
28.766809,7.332280735603319,31,10.24,0
83.15592158,45.39329956439667,43,1.28,0
51.79093717,54.84676523560333,35,10.24,1
31.25522614,38.48463766439664,34,5.12,0
22.85645034,17.62557393560334,37,10.24,1
13.6348717,81.29136906439669,48,0.64,0
42.85297355,40.56371056439667,44,0.64,0
55.62729922,41.672107905603326,44,0.64,0
62.95682748,84.80101703560334,42,1.28,0
,,49,0.32,0
41.42024668,1.704647374329852,49,0.32,0
20.27854767,48.96131801432986,39,0.64,0
54.37008566,0.6224882443298725,48,1.28,0
28.76680901,7.230938844329842,34,10.24,0
83.15592158,45.49464145567015,41,1.28,0
51.79093717,54.74542334432985,32,10.24,1
31.25522615,38.58597955567012,42,5.12,0
22.85645035,17.524232044329864,33,10.24,1
13.6348717,81.39271095567017,48,0.64,0
42.85297356,40.66505245567015,44,0.64,0
55.62729923,41.57076601432985,32,20.48,1
62.95682748,84.69967514432986,45,0.64,0
11.30263665,64.21173224432985,38,1.28,0
,,49,0.32,0
41.42024669,1.5936309186361657,48,0.32,0
20.27854768,48.850301558636176,39,0.64,0
54.37008567,0.5114717886361859,48,1.28,0
28.76680902,7.119922388636155,34,10.24,0
83.15592159,45.60565791136384,41,1.28,0
51.79093718,54.63440688863616,34,10.24,1
31.25522616,38.69699601136381,36,5.12,0
22.85645036,17.413215588636177,34,10.24,1
13.63487171,81.50372741136385,48,0.32,0
42.85297357,40.77606891136384,44,0.32,0
55.62729924,41.45974955863616,32,10.24,1
62.95682749,84.58865868863617,46,0.64,0
11.30263666,64.10071578863617,38,1.28,0
,,49,0.32,0
41.42024669,1.4608469268665658,48,0.32,0
20.27854769,48.717517566866576,39,0.64,0
54.37008568,0.3786877968665862,48,1.28,0
28.76680903,6.987138396866556,36,5.12,0
83.15592159,45.73844190313344,39,1.28,0
51.79093719,54.50162289686656,31,10.24,1
31.25522617,38.82978000313341,37,5.12,0
22.85645036,17.280431596866578,33,10.24,1
13.63487172,81.63651140313345,48,0.64,0
42.85297358,40.90885290313344,44,0.32,0
55.62729924,41.32696556686656,27,10.24,1
62.95682749,84.45587469686657,46,0.64,0
11.30263667,63.967931796866566,38,2.56,0
,,49,0.32,0
41.4202467,1.2707040403139445,48,0.32,0
20.2785477,48.52737468031396,36,0.64,0
54.37008568,0.1885449103139649,48,1.28,0
28.76680903,6.796995510313934,34,10.24,0
14.21150245,65.30344538968606,40,2.56,0
83.15592159,45.928584789686056,30,10.24,1
51.79093719,54.31148001031394,42,5.12,0
31.25522618,39.01992288968603,28,10.24,1
22.85645037,17.090288710313956,47,0.64,0
13.63487173,81.82665428968608,44,0.32,0
42.85297359,41.09899578968606,28,10.24,1
55.62729925,41.13682268031394,46,0.64,0
62.9568275,84.26573181031395,31,81.92,1
11.30263668,63.77778891031394,35,2.56,0
,,49,0.32,0
41.42024671,1.0967603881210266,48,0.32,0
20.27854771,48.35343102812104,36,0.64,0
54.37008569,0.014601258121047,48,1.28,0
28.76680904,6.623051858121016,30,10.24,0
14.21150246,65.47738904187898,41,1.28,0
83.15592159,46.102528441878974,30,10.24,1
51.7909372,54.13753635812103,38,2.56,0
31.25522619,39.19386654187895,33,10.24,1
22.85645038,16.91634505812104,47,0.64,0
13.63487175,82.000597941879,44,0.32,0
42.8529736,41.272939441878975,28,20.48,1
55.62729926,40.96287902812102,46,0.32,0
62.95682751,84.09178815812103,32,81.92,1
11.3026367,63.60384525812103,40,1.28,0
,,49,0.32,0
41.42024672,0.8907842509565285,49,0.32,0
20.27854772,48.14745489095654,40,0.64,0
54.3700857,0.191374879043451,47,1.28,0
28.76680905,6.417075720956518,30,10.24,0
83.15592159,46.30850457904347,43,1.28,0
51.79093721,53.93156022095653,30,10.24,1
31.2552262,39.399842679043445,30,2.56,0
22.8564504,16.71036892095654,36,10.24,1
13.63487176,82.20657407904349,46,0.32,0
42.85297361,41.47891557904347,44,0.32,0
55.62729926,40.756902890956525,28,10.24,1
62.95682751,83.88581202095654,46,0.32,0
11.30263671,63.39786912095653,38,1.28,0
,,49,0.32,0
41.42024673,0.7239187324715886,48,0.32,0
20.27854773,47.9805893724716,40,0.64,0
54.3700857,0.358240397528391,48,1.28,0
28.76680907,6.250210202471578,30,10.24,0
83.15592159,46.47537009752841,42,2.56,0
51.79093722,53.76469470247159,30,10.24,1
31.25522621,39.56670819752839,39,2.56,0
22.85645041,16.5435034024716,32,10.24,1
13.63487177,82.37343959752843,46,0.64,0
42.85297362,41.64578109752841,44,0.32,0
55.62729927,40.59003737247159,28,10.24,1
62.95682752,83.7189465024716,46,0.32,0
11.30263672,63.23100360247159,40,1.28,0
,,49,0.32,0
41.42024674,0.4994309967344179,48,0.32,0
20.27854774,47.75610163673443,39,0.64,0
54.37008571,0.5827281332655616,48,1.28,0
28.76680908,6.025722466734408,34,10.24,0
83.15592159,46.69985783326558,41,1.28,0
51.79093723,53.54020696673442,30,10.24,1
31.25522622,39.79119593326556,36,2.56,0
22.85645042,16.31901566673443,32,10.24,1
13.63487178,82.5979273332656,46,0.64,0
42.85297363,41.870268833265584,44,0.32,0
55.62729928,40.365549636734414,32,10.24,1
62.95682752,83.49445876673443,47,0.32,0
11.30263673,63.00651586673442,39,1.28,0
,,49,0.32,0
41.42024675,0.2959546988008696,48,0.32,0
20.27854776,47.55262533880088,39,0.64,0
54.37008572,0.7862044311991099,48,1.28,0
28.76680909,5.822246168800859,33,10.24,0
14.2115025,66.27819473119914,41,1.28,0
83.1559216,46.90333413119913,30,10.24,1
51.79093723,53.33673066880087,31,2.56,0
31.25522623,39.994672231199104,32,10.24,1
22.85645043,16.11553936880088,46,0.64,0
13.63487179,82.80140363119915,44,0.32,0
42.85297364,42.07374513119913,32,10.24,1
55.62729929,40.16207333880087,47,0.32,0
62.95682753,83.29098246880088,26,20.48,1
11.30263674,62.80303956880087,41,1.28,0
,,49,0.32,0
41.42024676,0.0675201676002643,48,0.32,0
20.27854777,47.324190807600274,37,0.64,0
54.37008573,1.0146389623997152,48,1.28,0
28.7668091,5.593811637600254,28,10.24,0
14.21150252,66.50662926239974,41,1.28,0
83.1559216,47.131768662399736,25,10.24,1
51.79093724,53.10829613760026,39,2.56,0
31.25522624,40.22310676239971,28,10.24,1
22.85645044,15.887104837600276,47,0.64,0
13.6348718,83.02983816239976,45,0.32,0
42.85297365,42.30217966239974,28,10.24,1
55.6272993,39.93363880760026,48,0.32,0
62.95682754,83.06254793760027,27,20.48,1
11.30263675,62.57460503760026,41,1.28,0
,,49,0.32,0
41.42024677,0.1291618446800839,47,0.32,0
54.37008574,1.2113209746800635,37,0.64,0
28.76680911,5.397129625319906,49,0.64,0
83.1559216,47.32845067468008,28,10.24,0
51.79093725,52.91161412531992,41,1.28,0
31.25522625,40.41978877468006,37,2.56,0
22.85645045,15.690422825319928,28,10.24,1
13.63487182,83.2265201746801,48,0.64,0
42.85297366,42.498861674680086,45,0.32,0
55.62729931,39.73695679531991,28,10.24,1
62.95682754,82.86586592531992,48,0.32,0
11.30263677,62.37792302531992,39,1.28,0
,,49,0.32,0
41.42024678,0.2853764885694545,48,0.32,0
20.27854779,46.97129415143056,37,1.28,0
54.37008575,1.367535618569434,48,0.64,0
28.76680912,5.240914981430535,28,20.48,0
83.1559216,47.484665318569455,41,1.28,0
51.79093726,52.755399481430544,31,20.48,1
31.25522626,40.57600341856943,37,2.56,0
22.85645046,15.534208181430555,33,10.24,1
13.63487183,83.38273481856947,48,0.64,0
42.85297367,42.655076318569456,45,0.32,0
55.62729931,39.58074215143054,28,20.48,1
62.95682755,82.70965128143055,48,0.32,0
11.30263678,62.22170838143055,39,1.28,0
,,49,0.32,0
41.42024679,0.4536471317128416,47,0.32,0
20.2785478,46.80302350828717,36,1.28,0
54.37008575,1.5358062617128212,48,0.64,0
28.76680913,5.072644338287148,33,20.48,0
83.1559216,47.65293596171284,39,1.28,0
51.79093727,52.58712883828716,34,20.48,1
31.25522627,40.744274061712815,32,2.56,0
22.85645048,15.36593753828717,36,10.24,1
13.63487184,83.55100546171286,48,0.64,0
42.85297368,42.82334696171284,45,0.32,0
55.62729932,39.41247150828716,28,20.48,1
62.95682756,82.54138063828717,49,0.32,0
11.30263679,62.05343773828716,42,1.28,0
,,49,0.32,0
41.4202468,0.6851321177774139,48,0.32,0
20.27854782,46.5715385222226,38,1.28,0
54.37008576,1.7672912477773934,50,0.64,0
28.76680915,4.841159352222576,39,1.28,0
83.15592161,47.88442094777741,31,20.48,1
51.79093728,52.355643852222585,37,2.56,0
31.25522629,40.97575904777739,38,10.24,1
22.85645049,15.134452552222598,48,0.64,0
13.63487186,83.78249044777743,45,0.32,0
55.62729933,39.18098652222258,28,10.24,1
62.95682757,82.3098956522226,48,0.32,0
11.30263681,61.821952752222586,41,2.56,0
,,49,0.32,0
41.42024681,0.8921626370477043,48,0.32,0
20.27854783,46.36450800295231,38,1.28,0
54.37008577,1.974321767047684,48,0.64,0
28.76680916,4.634128832952285,29,20.48,1
83.15592161,48.091451467047705,40,1.28,0
51.79093729,52.14861333295229,35,10.24,1
31.2552263,41.18278956704768,38,2.56,0
22.8564505,14.927422032952308,36,10.24,1
13.63487187,83.98952096704772,47,0.64,0
42.8529737,43.261862467047706,44,0.32,0
55.62729934,38.97395600295229,28,10.24,1
62.95682757,82.1028651329523,49,0.32,0
11.30263682,61.614922232952296,42,1.28,0
,,49,0.32,0
41.42024682,1.1861933778919251,47,0.32,0
20.27854784,46.070477262108085,38,1.28,0
54.37008578,2.2683525078919047,48,0.64,0
28.76680917,4.3400980921080645,39,1.28,0
83.15592161,48.385482207891926,32,10.24,1
51.7909373,51.85458259210807,37,2.56,0
31.25522631,41.4768203078919,36,20.48,1
22.85645051,14.633391292108088,46,0.64,0
13.63487188,84.28355170789195,45,0.32,0
55.62729935,38.67992526210807,28,10.24,1
62.95682758,81.80883439210808,49,0.32,0
11.30263683,61.32089149210808,42,1.28,0
,,49,0.32,0
41.45241427,1.315894510234898,47,0.32,0
20.14694244,45.8112067597651,40,0.64,0
54.15603436,2.863442000234897,48,0.64,0
28.64355652,4.1415786297650925,30,20.48,1
83.3517922,49.98466457023488,40,1.28,0
52.03587622,51.36513772976508,27,10.24,1
31.45283266,41.823918370234935,35,2.56,0
22.70223462,14.396692729765078,43,20.48,1
13.6480561,84.46263897023493,47,0.64,0
42.60070635,44.16805127023491,45,0.32,0
55.3851088,38.4815836897651,27,10.24,1
63.25601212,81.42647612976509,48,0.32,0
11.54666779,60.8211927297651,41,1.28,0
,,49,0.32,0
41.45241428,1.9165219008175427,47,0.32,0
20.14694246,45.21057936918245,42,0.64,0
54.15603437,3.464069390817542,48,0.32,0
28.64355654,3.540951239182448,30,20.48,1
83.3517922,50.58529196081753,40,1.28,0
52.03587623,50.76451033918244,27,10.24,1
31.45283267,42.42454576081758,31,5.12,0
22.70223463,13.796065339182434,43,20.48,1
13.64805611,85.06326636081758,49,0.64,0
42.60070636,44.76867866081756,45,0.32,0
55.38510881,37.88095629918246,28,10.24,1
63.25601213,80.82584873918245,47,0.32,0
11.54666781,60.22056533918246,41,1.28,0
,,49,0.32,0
41.45241429,2.679111716234388,47,0.32,0
20.14694247,44.44798955376561,43,0.64,0
54.15603438,4.226659206234388,49,0.32,0
28.64355655,2.7783614237656025,30,20.48,1
83.35179221,51.34788177623437,40,1.28,0
52.03587624,50.00192052376559,27,10.24,1
31.45283268,43.187135576234425,31,10.24,0
22.70223465,13.033475523765588,41,20.48,1
13.64805613,85.82585617623442,48,0.32,0
42.60070637,45.5312684762344,45,0.32,0
55.38510882,37.11836648376561,34,10.24,1
63.25601214,80.0632589237656,48,0.32,0
11.54666782,59.45797552376561,42,1.28,0
,,49,0.32,0
41.45241431,3.5642204978169048,47,0.32,0
20.14694249,43.56288077218309,44,0.64,0
54.15603439,5.111767987816904,50,0.32,0
28.64355656,1.8932526421830855,40,1.28,0
83.35179221,52.23299055781689,27,10.24,1
52.03587625,49.116811742183074,31,10.24,0
31.45283269,44.07224435781694,39,20.48,1
22.70223466,12.148366742183072,48,0.32,0
13.64805614,86.71096495781694,45,0.32,0
55.38510883,36.233257702183096,33,10.24,1
63.25601214,79.17815014218309,46,0.32,0
11.54666784,58.572866742183095,43,1.28,0
,,49,0.32,0
41.45241432,4.434465360363333,46,0.32,0
54.1560344,5.982012850363333,44,0.64,0
28.64355658,1.0230077796366572,47,0.32,0
83.35179221,53.10323542036332,23,20.48,1
52.03587626,48.246566879636646,29,40.96,0
31.45283271,44.94248922036337,40,1.28,0
22.70223468,11.278121879636643,31,10.24,1
13.64805616,87.58120982036337,40,20.48,1
42.6007064,47.28662212036335,50,0.32,0
20.83451813,51.194209920363335,45,0.32,0
55.38510884,35.36301283963667,30,10.24,1
63.25601215,78.30790527963666,46,0.64,0
11.54666785,57.702621879636666,43,1.28,0
,,50,0.32,0
41.45241433,5.242753641981267,46,0.64,0
20.14694251,41.88434762801873,44,0.32,0
54.15603441,6.790301131981266,45,0.64,0
28.64355659,0.2147194980187237,24,10.24,1
83.35179221,53.91152370198125,29,20.48,0
52.03587627,47.43827859801871,40,1.28,0
31.45283272,45.7507775019813,27,20.48,1
22.70223469,10.46983359801871,24,10.24,1
13.64805617,88.3894981019813,40,20.48,1
42.60070641,48.09491040198128,48,0.32,0
20.83451814,52.00249820198127,45,0.32,0
55.38510885,34.554724558018734,30,10.24,1
63.25601216,77.49961699801872,48,0.64,0
11.54666787,56.89433359801873,40,1.28,0
,,50,0.32,0
41.45241434,6.095028762071195,46,0.64,0
20.14694253,41.0320725079288,44,0.32,0
54.15603442,7.642576252071194,43,0.64,0
28.6435566,0.6375556220712042,24,10.24,1
83.35179221,54.76379882207118,33,20.48,0
52.03587628,46.586003477928784,40,1.28,0
31.45283273,46.60305262207123,28,20.48,1
22.7022347,9.617558477928782,24,10.24,1
13.64805619,89.24177322207123,40,20.48,1
42.60070642,48.94718552207121,49,0.32,0
20.83451816,52.8547733220712,45,0.32,0
55.38510886,33.702449437928806,31,10.24,1
63.25601217,76.6473418779288,48,0.32,0
11.54666788,56.042058477928805,40,1.28,0
,,50,0.32,0
41.45241435,6.771381277705814,47,0.64,0
20.14694254,40.35571999229418,44,0.32,0
54.15603443,8.318928767705813,25,40.96,1
28.64355662,1.3139081377058233,45,1.28,0
83.35179222,55.4401513377058,31,10.24,1
52.03587629,45.909650962294165,33,10.24,0
31.45283275,47.27940513770585,40,0.64,0
22.70223472,8.941205962294163,32,10.24,1
8.44010899,40.183669637705805,24,10.24,1
13.6480562,89.91812573770585,40,20.48,1
42.60070643,49.62353803770583,49,0.32,0
20.83451817,53.531125837705815,45,0.32,0
55.38510887,33.02609692229419,31,10.24,1
63.25601218,75.97098936229418,48,0.32,0
11.5466679,55.365705962294186,41,1.28,0
,,50,0.32,0
41.45241437,7.460088996901163,47,0.64,0
20.14694255,39.667012273098834,44,0.32,0
54.15603444,9.007636486901164,26,20.48,0
28.64355663,2.0026158569011727,46,1.28,0
83.35179222,56.12885905690115,31,10.24,1
52.0358763,45.220943243098816,33,10.24,0
31.45283276,47.9681128569012,38,0.64,0
22.70223473,8.252498243098813,28,10.24,1
8.440109005,40.872377356901154,24,20.48,1
13.64805621,89.3931665430988,43,20.48,1
42.60070645,50.31224575690118,48,0.32,0
20.83451819,54.219833556901165,45,0.32,0
55.38510888,32.33738920309884,30,10.24,1
63.25601218,75.28228164309883,47,0.32,0
11.54666791,54.67699824309884,42,1.28,0
,,49,0.32,0
41.45241438,7.924439487665552,47,1.28,0
54.15603445,9.471986977665551,44,0.32,0
28.64355665,2.466966347665561,50,1.28,0
83.35179222,56.59320954766554,32,5.12,1
52.03587631,44.75659275233443,36,10.24,0
31.45283277,48.43246334766559,40,0.64,0
22.70223474,7.788147752334424,24,20.48,1
13.64805623,88.92881605233441,36,20.48,1
42.60070646,50.776596247665566,49,0.64,0
20.8345182,54.68418404766555,45,0.32,0
55.38510889,31.87303871233445,30,10.24,1
63.25601219,74.81793115233444,46,0.64,0
11.54666793,54.21264775233445,42,1.28,0
,,49,0.32,0
41.45241439,8.171787543054393,47,0.64,0
20.14694258,38.9553137269456,44,0.32,0
54.15603446,9.719335033054392,49,1.28,0
28.64355666,2.714314403054402,31,5.12,1
83.35179222,56.84055760305438,33,10.24,0
52.03587632,44.50924469694559,41,1.28,0
31.45283279,48.67981140305443,28,40.96,1
22.70223476,7.540799696945584,24,20.48,1
13.64805624,88.68146799694557,36,20.48,1
42.60070647,51.02394430305441,48,0.64,0
20.83451822,54.9315321030544,43,0.32,0
55.3851089,31.625690656945608,30,10.24,1
63.2560122,74.5705830969456,45,0.64,0
11.54666794,53.96529969694561,41,1.28,0
,,50,0.32,0
41.4524144,8.219058710338572,47,0.64,0
20.1469426,38.90804255966143,44,0.32,0
54.15603447,9.766606200338572,47,1.28,0
28.64355667,2.761585570338582,34,5.12,1
83.35179222,56.88782877033856,33,10.24,0
52.03587633,44.46197352966141,39,1.28,0
31.4528328,48.72708257033861,28,20.48,1
22.70223477,7.493528529661404,24,20.48,1
13.64805626,88.63419682966139,29,20.48,1
42.60070648,51.071215470338586,49,0.64,0
20.83451823,54.978803270338574,44,0.64,0
55.38510891,31.578419489661428,25,10.24,1
63.25601221,74.52331192966142,46,0.64,0
11.54666796,53.91802852966143,41,1.28,0
,,50,0.32,0
41.45241441,8.111743825305837,47,1.28,0
54.15603448,9.659291315305836,44,0.32,0
28.64355669,2.654270685305846,47,1.28,0
83.35179223,56.78051388530582,26,5.12,1
52.03587634,44.56928841469414,33,20.48,0
22.70223479,7.60084341469414,40,1.28,0
13.64805627,88.74151171469413,23,20.48,1
42.6007065,50.96390058530585,47,0.64,0
20.83451825,54.87148838530584,44,0.64,0
55.38510892,31.685734374694164,25,10.24,1
63.25601222,74.63062681469415,46,0.64,0
11.54666797,54.02534341469416,41,2.56,0
,,50,0.32,0
41.45241442,7.844267447559559,47,0.64,0
54.15603449,9.39181493755956,44,0.32,0
28.6435567,2.386794307559569,49,1.28,0
83.35179223,56.513037507559545,26,5.12,1
52.03587635,44.83676479244042,33,10.24,0
22.7022348,7.868319792440417,42,1.28,0
13.64805629,89.0089880924404,23,20.48,1
42.60070651,50.69642420755957,47,0.64,0
20.83451826,54.60401200755956,45,0.32,0
55.38510893,31.95321075244044,31,10.24,1
63.25601222,74.89810319244043,45,0.64,0
11.54666798,54.29281979244044,38,2.56,0
,,49,0.32,0
41.45241444,7.217995571459426,48,0.64,0
54.1560345,8.765543061459425,44,0.32,0
28.64355671,1.7605224314594352,26,20.48,1
83.35179223,55.88676563145941,47,1.28,0
52.03587636,45.46303666854055,27,5.12,1
31.45283284,47.72601943145946,33,10.24,0
22.70223481,8.49459166854055,38,1.28,0
8.440109093,40.63028393145942,22,20.48,1
13.6480563,89.63525996854054,38,40.96,1
42.60070652,50.07015233145944,46,0.64,0
20.83451827,53.97774013145943,44,0.32,0
55.38510894,32.579482628540575,31,10.24,1
63.25601223,75.52437506854056,47,0.64,0
11.546668,54.919091668540574,39,5.12,0
,,50,0.32,0
41.45241445,6.536308958227892,47,0.64,0
54.1560345,8.083856448227891,44,0.32,0
28.64355673,1.0788358182279012,26,20.48,1
83.35179223,55.20507901822788,47,1.28,0
52.03587637,46.14472328177209,32,5.12,1
31.45283285,47.04433281822793,33,10.24,0
22.70223483,9.176278281772085,41,1.28,0
8.440109108,39.94859731822788,22,20.48,1
13.64805632,89.68305341822793,38,20.48,1
42.60070653,49.38846571822791,45,0.64,0
20.83451829,53.29605351822789,44,0.32,0
55.38510895,33.26116924177211,31,10.24,1
63.25601224,76.2060616817721,46,0.64,0
11.54666801,55.60077828177211,39,10.24,0
,,50,0.32,0
41.45241446,5.867270409593743,47,0.64,0
54.15603451,7.414817899593743,45,0.32,0
28.64355674,0.4097972695937528,46,1.28,0
83.35179223,54.53604046959373,32,5.12,1
52.03587638,46.81376183040624,33,10.24,0
22.70223484,9.845316830406231,36,2.56,0
13.64805633,89.01401486959378,22,20.48,1
42.60070655,48.71942716959376,47,1.28,0
20.8345183,52.62701496959375,44,0.32,0
55.38510896,33.93020779040626,26,10.24,1
63.25601225,76.87510023040625,46,0.32,0
11.54666803,56.269816830406256,41,10.24,0
,,49,0.32,0
41.45241447,5.226837970528834,47,0.64,0
54.15603452,6.774385460528833,44,0.32,0
28.64355675,0.2306351694711566,26,20.48,1
83.35179224,53.89560803052882,45,1.28,0
52.03587639,47.454194269471145,26,5.12,1
31.45283288,45.73486183052887,33,20.48,0
22.70223486,10.485749269471142,38,2.56,0
8.440109136,38.639126330528825,22,20.48,1
13.64805635,88.37358243052887,39,20.48,1
42.60070656,48.07899473052885,45,1.28,0
20.83451832,51.98658253052884,44,0.32,0
55.38510897,34.57064022947117,26,10.24,1
63.25601226,77.51553266947116,46,0.32,0
11.54666804,56.910249269471166,41,10.24,0
,,49,0.32,0
41.45241448,4.687509024789563,47,0.32,0
54.15603453,6.235056514789562,44,0.32,0
28.64355677,0.7699641152104277,41,1.28,0
83.35179224,53.35627908478955,26,10.24,1
52.0358764,47.993523215210416,28,20.48,0
31.45283289,45.1955328847896,40,2.56,0
22.70223487,11.025078215210414,21,20.48,1
13.64805636,87.8342534847896,37,10.24,1
42.60070657,47.53966578478958,46,1.28,0
20.83451833,51.44725358478957,45,0.32,0
55.38510898,35.10996917521044,26,10.24,1
63.25601226,78.05486161521043,46,0.32,0
11.54666806,57.44957821521044,41,10.24,0
,,49,0.32,0
41.45241449,4.263918198160582,47,0.32,0
54.15603454,5.811465688160581,43,0.32,0
28.64355678,1.193554941839409,41,2.56,0
83.35179224,52.93268825816057,26,10.24,1
52.03587641,48.4171140418394,28,20.48,0
31.4528329,44.77194205816062,38,2.56,0
22.70223488,11.448669041839397,21,40.96,1
13.64805638,87.41066265816062,43,10.24,1
42.60070658,47.1160749581606,46,0.64,0
20.83451835,51.02366275816058,45,0.32,0
55.38510898,35.53356000183942,25,10.24,1
63.25601227,78.47845244183941,46,0.32,0
11.54666807,57.87316904183942,41,5.12,0
,,49,0.32,0
41.45241451,3.921173864469722,48,0.32,0
54.15603455,5.4687213544697215,43,0.64,0
28.64355679,1.5362992755302685,42,2.56,0
83.35179224,52.58994392446971,28,10.24,0
52.03587642,48.75985837553026,40,2.56,0
31.45283292,44.42919772446976,21,40.96,1
22.7022349,11.791413375530254,33,10.24,1
13.64805639,87.06791832446976,45,0.64,0
42.6007066,46.773330624469736,45,0.32,0
55.38510899,35.87630433553028,26,10.24,1
63.25601228,78.82119677553027,47,0.32,0
11.54666809,58.21591337553028,40,5.12,0
,,49,0.32,0
41.45241452,3.6029067626473648,47,0.32,0
54.15603456,5.150454252647364,43,0.64,0
28.6435568,1.8545663773526255,47,2.56,0
83.35179224,52.27167682264735,26,20.48,1
52.03587643,49.07812547735261,28,10.24,0
31.45283293,44.1109306226474,40,2.56,0
22.70223491,12.109680477352612,20,20.48,1
13.6480564,86.7496512226474,40,20.48,1
42.60070661,46.45506352264738,44,0.64,0
20.83451837,50.362651322647366,45,0.32,0
55.385109,36.19457143735264,26,10.24,1
63.25601229,79.13946387735263,47,0.32,0
11.5466681,58.53418047735264,41,5.12,0
,,49,0.32,0
41.45241453,3.3309909837215628,47,0.32,0
54.15603457,4.878538473721562,45,0.64,0
28.64355682,2.126482156278428,43,1.28,0
83.35179225,51.99976104372155,38,1.28,0
52.03587644,49.350041256278416,21,40.96,1
31.45283294,43.8390148437216,37,20.48,1
22.70223492,12.381596256278414,43,0.64,0
13.64805642,86.4777354437216,45,0.32,0
55.38510901,36.46648721627844,46,0.32,0
63.2560123,79.41137965627843,40,5.12,0
,,50,0.32,0
41.45241454,3.073966968192508,47,0.32,0
54.15603458,4.621514458192507,45,0.32,0
28.64355683,2.3835061718074826,43,1.28,0
83.35179225,51.742737028192494,33,20.48,1
52.03587645,49.60706527180747,40,1.28,0
31.45283295,43.58199082819255,21,40.96,1
22.70223493,12.638620271807468,41,20.48,1
13.64805643,86.22071142819254,40,1.28,0
42.60070663,45.92612372819252,45,0.32,0
55.38510902,36.72351123180749,46,0.32,0
63.2560123,79.66840367180748,43,5.12,0
,,50,0.32,0
41.45241455,2.798020467186632,47,0.32,0
20.14694277,44.329080802813365,45,0.32,0
54.15603459,4.345567957186631,38,2.56,0
28.64355684,2.6594526728133587,33,10.24,1
83.35179225,51.46679052718662,38,1.28,0
52.03587646,49.88301177281335,26,20.48,1
31.45283297,43.30604432718667,20,40.96,1
22.70223495,12.914566772813345,46,10.24,1
13.64805644,85.94476492718667,42,1.28,0
42.60070664,45.650177227186646,45,0.32,0
55.38510903,36.99945773281337,47,0.32,0
63.25601231,79.94435017281336,40,2.56,0
,,50,0.32,0
41.45241456,2.523014647981711,47,0.32,0
54.1560346,4.07056213798171,45,0.32,0
28.64355685,2.93445849201828,38,2.56,0
83.35179225,51.1917847079817,36,10.24,1
52.03587647,50.15801759201827,38,2.56,0
31.45283298,43.03103850798175,20,40.96,1
22.70223496,13.189572592018266,45,10.24,1
13.64805646,85.66975910798175,45,1.28,0
42.60070665,45.375171407981725,44,0.32,0
55.38510904,37.27446355201829,26,20.48,1
63.25601232,80.21935599201828,46,0.32,0
11.54666816,59.61407259201829,39,2.56,0
,,49,0.32,0
41.45241457,2.248700543844677,46,0.32,0
54.15603461,3.7962480338446767,45,0.32,0
28.64355687,3.2087725961553133,38,2.56,0
83.35179225,50.91747060384466,28,10.24,1
52.03587648,50.4323316961553,40,1.28,0
31.45283299,42.75672440384472,20,40.96,1
22.70223497,13.4638866961553,44,10.24,1
13.64805647,85.39544500384471,44,1.28,0
42.60070667,45.10085730384469,44,0.32,0
55.38510905,37.54877765615532,46,0.32,0
63.25601232,80.49367009615531,40,2.56,0
,,49,0.32,0
41.45241458,1.9827264291872095,47,0.32,0
54.15603462,3.530273919187209,45,0.32,0
28.64355688,3.4747467108127807,26,20.48,1
83.35179226,50.6514964891872,34,2.56,0
52.03587648,50.69830581081277,39,10.24,1
31.452833,42.49075028918725,41,2.56,0
22.70223499,13.729860810812768,20,20.48,1
8.440109274,35.3950147891872,42,5.12,1
13.64805648,85.12947088918725,44,1.28,0
42.60070668,44.83488318918722,45,0.32,0
55.38510906,37.81475177081279,46,0.32,0
63.25601233,80.75964421081278,41,2.56,0
,,49,0.32,0
41.45241459,1.72942958418912,47,0.32,0
20.14694282,45.39767168581088,45,0.32,0
54.15603462,3.2769770741891198,26,20.48,1
28.64355689,3.728043555810871,37,20.48,1
83.35179226,50.39819964418911,33,10.24,1
52.03587649,50.95160265581086,41,1.28,0
31.45283301,42.23745344418916,27,20.48,1
22.702235,13.983157655810857,19,20.48,1
8.440109286,35.14171794418911,42,5.12,1
13.6480565,84.87617404418916,46,1.28,0
42.60070669,44.581586344189134,45,0.32,0
55.38510907,38.06804861581088,46,0.32,0
63.25601234,81.01294105581087,41,2.56,0
,,49,0.32,0
41.4524146,1.5357533187155925,47,0.32,0
54.15603463,3.083300808715592,45,0.32,0
28.6435569,3.921719821284398,27,20.48,1
83.35179226,50.20452337871558,37,20.48,1
52.0358765,51.14527892128439,29,10.24,1
31.45283303,42.04377717871563,41,1.28,0
22.70223501,14.176833921284384,19,40.96,1
8.440109299,34.94804167871558,46,5.12,1
13.64805651,84.68249777871563,45,1.28,0
42.6007067,44.387910078715606,45,0.32,0
55.38510908,38.26172488128441,47,0.32,0
63.25601235,81.2066173212844,41,2.56,0
,,50,0.32,0
41.45241461,1.4270848239250995,47,0.32,0
20.14694285,45.7000164460749,45,0.32,0
54.15603464,2.974632313925099,39,20.48,1
28.64355691,4.030388316074891,39,10.24,1
83.35179226,50.095854883925085,43,1.28,0
