elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
48.96211583,86.96311556110612,35,20.48,1
15.37108985,30.33699643889389,45,0.64,0
35.54315176,65.22798286110611,34,40.96,1
17.97849013,73.44000926110613,33,20.48,1
17.96759284,16.976597861106143,34,20.48,1
76.47908555,58.7810847088939,37,10.24,1
40.34343982,46.92340466889391,30,10.24,1
59.01633175,38.232690261106114,32,20.48,0
18.57479502,7.13763623889389,22,40.96,1
,,42,10.24,1
,,40,40.96,1
22.67194449,51.38300509779421,50,0.32,0
27.50647279,81.0759179922058,44,1.28,0
85.18402166,5.35745939779423,29,40.96,1
32.87209173,52.03050389779423,33,20.48,1
29.42912088,56.094935042205805,33,20.48,1
49.63307362,27.376237797794204,46,0.64,0
48.96211581,85.8611115977942,34,20.48,1
15.37108983,31.439000402205806,36,20.48,1
35.54315174,64.1259788977942,37,20.48,1
17.97849012,72.33800529779421,31,20.48,1
76.47908555,59.883088672205815,33,20.48,1
40.3434398,48.02540863220577,33,10.24,1
59.01633174,37.1306862977942,32,20.48,0
18.574795,8.239640202205806,21,40.96,1
,,29,20.48,1
,,38,10.24,1
,,38,20.48,1
22.67194447,50.85287746323999,51,0.32,0
27.50647278,81.60604562676002,39,1.28,0
85.18402165,4.827331763240011,33,20.48,1
32.87209171,51.500376263240014,36,10.24,1
49.63307361,26.846110163239985,35,20.48,1
48.9621158,85.33098396323999,46,0.64,0
35.54315173,63.59585126323998,34,20.48,1
17.9784901,71.80787766323999,35,10.24,1
17.9675928,15.344466263240008,37,20.48,1
76.47908554,60.41321630676004,31,20.48,1
40.34343979,48.55553626675999,33,20.48,1
59.01633173,36.60055866323998,33,10.24,0
18.57479498,8.769767836760025,40,10.24,0
,,21,40.96,1
,,29,20.48,1
,,35,20.48,1
22.67194446,50.719975679889416,51,0.32,0
27.50647277,81.7389474101106,35,1.28,0
85.18402165,4.694429979889435,33,20.48,1
32.8720917,51.36747447988944,37,10.24,1
49.6330736,26.71320837988941,36,10.24,1
48.96211579,85.19808217988941,47,0.64,0
35.54315172,63.4629494798894,34,20.48,1
17.97849009,71.67497587988942,32,20.48,1
17.96759279,15.211564479889432,31,20.48,1
76.47908554,60.54611809011061,28,20.48,1
40.34343978,48.68843805011056,33,10.24,0
59.01633172,36.46765687988941,40,10.24,0
18.57479497,8.9026696201106,20,40.96,1
,,29,10.24,1
,,34,20.48,1
22.67194445,50.60564016580574,51,0.32,0
27.50647276,81.85328292419427,35,2.56,0
85.18402165,4.580094465805757,32,10.24,1
32.87209169,51.25313896580576,38,20.48,1
49.6330736,26.59887286580573,38,10.24,1
48.96211579,85.08374666580573,45,0.64,0
35.54315171,63.348613965805725,37,20.48,1
17.97849008,71.56064036580574,34,20.48,1
17.96759278,15.097228965805757,34,20.48,1
76.47908554,60.66045360419429,29,20.48,1
40.34343977,48.80277356419424,29,10.24,1
59.01633171,36.353321365805726,40,10.24,0
18.57479496,9.017005134194278,20,40.96,1
,,29,10.24,1
,,38,10.24,1
27.50647275,81.96668885970399,51,0.32,0
85.18402165,4.46668853029604,35,2.56,0
32.87209168,51.13973303029604,33,20.48,1
49.63307359,26.485466930296013,36,10.24,1
48.96211578,84.97034073029602,33,10.24,1
35.5431517,63.23520803029601,45,0.64,0
17.97849007,71.44723443029602,37,20.48,1
17.96759277,14.983823030296035,34,20.48,1
76.47908553,60.773859539704006,31,20.48,1
40.34343976,48.91617949970396,27,20.48,1
59.01633171,36.23991543029601,36,20.48,1
18.57479495,9.130411069703996,29,10.24,1
,,38,10.24,0
,,20,40.96,1
,,39,10.24,1
22.67194443,50.28391312710497,51,0.32,0
27.50647274,82.17500996289505,32,10.24,0
85.18402165,4.258367427104986,36,20.48,1
32.87209168,50.93141192710499,33,20.48,1
49.63307358,26.27714582710496,34,20.48,1
48.96211577,84.76201962710496,45,0.64,0
15.37108977,32.53809237289505,38,20.48,1
35.54315169,63.02688692710496,30,20.48,1
17.97849006,71.23891332710497,38,20.48,1
17.96759276,14.775501927104983,31,20.48,1
76.47908553,60.98218064289506,33,20.48,1
40.34343975,49.12450060289507,28,10.24,1
59.0163317,36.03159432710496,32,20.48,0
18.57479494,9.33873217289505,20,40.96,1
,,29,20.48,1
,,34,10.24,1
,,36,40.96,1
22.67194442,50.17664278837944,51,0.32,0
27.50647273,82.28228030162057,37,10.24,0
85.18402165,4.1510970883794585,35,20.48,1
32.87209167,50.82414158837946,36,20.48,1
49.63307357,26.169875488379432,34,20.48,0
48.96211576,84.65474928837943,44,0.64,0
15.37108976,32.64536271162058,36,20.48,1
35.54315168,62.91961658837943,34,20.48,1
17.97849005,71.13164298837944,33,20.48,1
17.96759275,14.668231588379456,35,20.48,1
76.47908553,61.08945098162059,36,20.48,1
40.34343974,49.23177094162054,32,20.48,0
59.01633169,35.92432398837943,19,40.96,1
18.57479493,9.446002511620575,28,20.48,1
,,39,10.24,1
,,36,40.96,1
27.50647272,82.40531274343272,51,0.32,0
85.18402165,4.028064646567316,37,10.24,0
32.87209166,50.70110914656732,36,20.48,1
49.63307357,26.04684304656729,36,20.48,1
48.96211576,84.53171684656729,34,20.48,0
35.54315167,62.79658414656728,45,0.32,0
17.97849004,71.0086105465673,34,20.48,0
17.96759274,14.545199146567311,34,20.48,1
76.47908553,61.21248342343273,40,10.24,1
40.34343973,49.35480338343268,35,10.24,1
59.01633169,35.801291546567285,33,20.48,0
18.57479492,9.56903495343272,36,20.48,0
,,19,40.96,1
,,34,20.48,1
22.6719444,49.91111329052259,51,0.32,0
27.50647271,82.54780979947742,39,5.12,0
85.18402165,3.885567590522612,38,20.48,1
32.87209165,50.558612090522615,36,20.48,1
49.63307356,25.904345990522582,31,20.48,0
48.96211575,84.38921979052259,45,0.32,0
15.37108974,32.910892209477424,31,20.48,0
35.54315167,62.65408709052258,30,20.48,1
17.97849003,70.8661134905226,34,20.48,1
17.96759273,14.40270209052261,36,10.24,1
76.47908552,61.35498047947743,33,20.48,0
40.34343972,49.497300439477385,28,20.48,1
59.01633168,35.65879449052258,36,20.48,0
18.57479491,9.711532009477423,18,40.96,1
,,28,20.48,1
,,34,20.48,1
,,37,40.96,1
27.5064727,82.69892696446715,50,0.32,0
85.18402165,3.734450425532884,37,5.12,0
32.87209164,50.40749492553289,38,10.24,1
49.63307355,25.753228825532855,35,20.48,1
48.96211574,84.23810262553286,31,20.48,1
15.37108973,33.06200937446715,46,0.64,0
35.54315166,62.50296992553285,35,20.48,0
17.97849002,70.71499632553287,37,20.48,1
17.96759272,14.251584925532882,38,20.48,1
76.47908552,61.50609764446716,36,10.24,1
40.34343971,49.64841760446711,28,20.48,1
59.01633167,35.50767732553285,33,20.48,1
18.5747949,9.862649174467151,39,10.24,0
,,18,40.96,1
,,35,20.48,1
,,36,40.96,1
27.50647269,82.90805358641768,50,0.32,0
85.18402164,3.525323803582353,37,5.12,0
32.87209163,50.19836830358236,38,10.24,1
29.42912078,57.92707063641768,41,40.96,1
49.63307354,25.544102203582327,36,20.48,1
48.96211573,84.02897600358233,32,20.48,1
35.54315164,62.29384330358232,46,0.64,0
17.97849,70.50586970358233,31,20.48,0
17.96759271,14.04245830358235,31,20.48,1
76.47908552,61.71522426641769,38,20.48,1
40.3434397,49.857544226417644,34,20.48,1
59.01633166,35.29855070358232,33,20.48,1
18.57479489,10.071775796417684,29,10.24,1
,,39,10.24,0
,,18,40.96,1
,,37,10.24,1
85.18402164,3.387192178902069,50,0.32,0
32.87209162,50.06023667890207,35,5.12,0
29.42912077,58.065202261097966,38,5.12,1
49.63307353,25.405970578902043,41,40.96,1
48.96211572,83.89084437890205,38,10.24,1
35.54315164,62.15571167890204,27,20.48,1
17.97848999,70.36773807890205,45,0.64,0
17.9675927,13.904326678902066,26,20.48,0
76.47908551,61.853355891097976,35,20.48,1
40.34343969,49.99567585109799,34,20.48,1
59.01633166,35.16041907890204,37,10.24,1
18.57479488,10.209907421097968,36,20.48,0
,,18,40.96,1
,,34,20.48,1
27.50647267,83.19488483763399,50,0.32,0
85.18402164,3.23849255236604,35,2.56,0
32.87209161,49.91153705236604,38,5.12,1
29.42912076,58.213901887634,39,20.48,1
49.63307353,25.257270952366014,41,10.24,1
48.96211571,83.74214475236602,44,0.64,0
35.54315163,62.00701205236601,31,40.96,0
17.96759269,13.755627052366036,35,20.48,1
76.47908551,62.002055517634005,42,10.24,1
40.34343968,50.14437547763396,37,10.24,1
59.01633165,35.01171945236601,34,20.48,1
18.57479487,10.358607047633996,28,20.48,1
,,36,20.48,0
,,18,40.96,1
,,34,20.48,1
22.67194435,49.2430258757453,50,0.32,0
27.50647266,83.21589721425471,32,2.56,0
85.18402164,3.2174801757453224,33,5.12,1
32.8720916,49.890524675745326,39,20.48,1
29.42912075,58.23491426425471,43,10.24,1
49.63307352,25.236258575745296,32,20.48,1
48.96211571,83.7211323757453,44,0.64,0
35.54315162,61.98599967574529,31,20.48,0
17.97848997,70.1980260757453,32,20.48,1
17.96759268,13.73461467574532,37,10.24,1
76.47908551,62.02306789425472,35,10.24,1
40.34343968,50.16538785425473,30,20.48,1
59.01633165,34.99070707574529,28,20.48,1
18.57479486,10.379619424254711,34,20.48,0
,,18,40.96,1
,,27,20.48,1
,,36,10.24,1
22.67194434,49.193864690397646,50,0.32,0
27.50647265,83.26505839960237,35,2.56,0
85.18402164,3.1683189903976654,33,5.12,1
32.87209159,49.84136349039767,33,20.48,1
29.42912074,58.28407544960237,37,10.24,1
49.63307351,25.18709739039764,41,1.28,0
48.9621157,83.67197119039764,31,20.48,0
35.54315161,61.93683849039763,35,20.48,1
17.96759267,13.685453490397665,35,10.24,1
76.4790855,62.07222907960238,31,20.48,1
40.34343967,50.21454903960239,30,20.48,1
59.01633164,34.941545890397634,28,20.48,1
18.57479485,10.42878060960237,28,20.48,0
,,18,40.96,1
,,27,20.48,1
,,37,10.24,1
27.50647264,83.18504489459036,49,0.32,0
85.18402164,3.24833249540967,33,2.56,0
32.87209158,49.92137699540967,33,5.12,1
29.42912074,58.20406194459037,36,20.48,1
49.63307351,25.267110895409644,40,10.24,1
48.96211569,83.75198469540965,34,20.48,1
15.37108967,33.548127304590366,38,1.28,0
35.5431516,62.01685199540964,31,20.48,0
17.97848996,70.22887839540965,35,20.48,1
17.96759266,13.765466995409668,40,10.24,1
76.4790855,61.992215574590375,35,20.48,1
40.34343966,50.13453553459033,30,20.48,1
59.01633163,35.02155939540964,28,20.48,1
18.57479484,10.348767104590364,29,20.48,0
,,18,40.96,1
,,36,20.48,1
,,35,81.92,1
22.67194433,49.395281976446284,48,0.32,0
27.50647263,83.06364111355373,33,10.24,0
85.18402164,3.369736276446304,27,5.12,1
32.87209157,50.04278077644631,36,20.48,1
29.42912073,58.08265816355373,37,10.24,1
49.6330735,25.38851467644628,34,10.24,1
48.96211569,83.87338847644628,42,1.28,0
15.37108966,33.42672352355373,31,20.48,0
35.54315159,62.13825577644627,39,10.24,1
17.97848995,70.35028217644629,43,10.24,1
17.96759265,13.8868707764463,37,20.48,1
76.4790855,61.87081179355374,30,10.24,1
40.34343965,50.013131753553694,28,10.24,1
59.01633163,35.14296317644627,29,20.48,0
18.57479483,10.227363323553732,18,40.96,1
,,32,20.48,1
,,36,20.48,1
,,32,40.96,1
22.67194432,49.6128800623479,48,0.32,0
27.50647263,82.84604302765212,35,10.24,0
85.18402164,3.587334362347917,27,10.24,1
32.87209157,50.26037886234792,36,20.48,1
29.42912072,57.86506007765212,45,10.24,1
49.63307349,25.60611276234789,34,10.24,1
48.96211568,84.0909865623479,41,1.28,0
35.54315159,62.355853862347885,30,40.96,0
17.97848994,70.5678802623479,37,10.24,1
17.96759264,14.104468862347916,43,10.24,1
76.4790855,61.65321370765213,31,10.24,1
40.34343964,49.79553366765208,30,10.24,1
59.01633162,35.360561262347886,28,10.24,1
18.57479482,10.009765237652118,29,40.96,0
,,19,40.96,1
,,36,20.48,1
,,32,20.48,1
27.50647262,82.63694022965461,48,0.32,0
85.18402164,3.79643716034542,32,10.24,1
32.87209156,50.46948166034542,27,10.24,1
29.42912071,57.655957279654615,42,20.48,1
49.63307349,25.815215560345397,40,10.24,0
48.96211567,84.3000893603454,34,20.48,1
35.54315158,62.56495666034539,42,1.28,0
17.97848993,70.7769830603454,30,20.48,0
17.96759263,14.313571660345415,35,10.24,1
76.47908549,61.44411090965463,40,5.12,1
40.34343963,49.58643086965458,35,10.24,1
59.01633162,35.56966406034539,30,10.24,1
18.57479481,9.800662439654616,28,10.24,1
,,33,20.48,0
,,19,40.96,1
,,32,10.24,1
22.6719443,50.05224433041119,48,0.32,0
27.50647261,82.40667875958883,27,10.24,1
85.18402164,4.026698630411204,27,10.24,1
32.87209155,50.69974313041121,40,10.24,1
29.4291207,57.42569580958883,37,10.24,1
49.63307348,26.045477030411178,42,1.28,0
48.96211567,84.53035083041118,34,20.48,0
17.97848992,71.00724453041119,40,10.24,1
17.96759262,14.5438331304112,39,5.12,1
76.47908549,61.21384943958884,38,20.48,1
40.34343963,49.3561693995888,30,10.24,1
59.01633161,35.79992553041117,28,10.24,1
18.5747948,9.570400969588832,36,20.48,0
,,19,40.96,1
,,29,20.48,1
,,32,10.24,1
22.67194429,50.31242724256376,48,0.32,0
27.5064726,82.14649584743626,27,10.24,1
85.18402163,4.286881542563776,33,10.24,1
32.87209154,50.95992604256378,37,10.24,1
29.42912069,57.16551289743626,40,10.24,1
49.63307347,26.30565994256375,35,10.24,1
48.96211566,84.79053374256375,43,1.28,0
15.37108963,32.50957825743626,28,20.48,0
35.54315156,63.055401042563744,44,10.24,1
17.97848991,71.26742744256376,39,5.12,1
17.96759261,14.804016042563774,32,20.48,1
76.47908549,60.95366652743627,30,10.24,1
40.34343962,49.09598648743622,28,10.24,1
59.0163316,36.06010844256375,31,10.24,0
18.57479479,9.31021805743626,19,40.96,1
,,33,20.48,1
,,37,10.24,1
,,40,81.92,1
22.67194428,50.65265839347555,48,0.64,0
27.50647259,81.80626469652447,27,20.48,1
85.18402163,4.627112693475567,33,10.24,1
32.87209153,51.30015719347557,41,10.24,1
29.42912068,56.82528174652447,41,10.24,1
49.63307347,26.64589109347554,38,20.48,1
48.96211565,85.13076489347554,43,1.28,0
15.37108962,32.16934710652447,29,20.48,1
35.54315155,63.395632193475535,40,5.12,1
17.9784899,71.60765859347555,41,5.12,1
17.9675926,15.144247193475564,35,10.24,1
76.47908548,60.61343537652448,31,10.24,1
40.34343961,48.75575533652443,33,10.24,1
59.0163316,36.400339593475536,34,10.24,0
18.57479478,8.969986906524468,19,40.96,1
,,33,10.24,1
,,35,10.24,0
,,48,81.92,1
27.50647258,81.34465265888377,49,0.64,0
85.18402163,5.088724731116258,32,20.48,1
32.87209152,51.76176923111626,33,20.48,1
29.42912067,56.363669708883776,42,10.24,0
49.63307346,27.107503131116232,39,10.24,1
48.96211564,85.59237693111623,34,20.48,0
15.37108961,31.70773506888378,42,1.28,0
35.54315154,63.85724423111623,33,20.48,1
17.97848989,72.06927063111624,39,10.24,1
17.96759259,15.605859231116256,42,10.24,1
76.47908548,60.15182333888379,35,10.24,1
40.3434396,48.2941432988838,31,10.24,1
59.01633159,36.86195163111623,28,10.24,1
18.57479477,8.508374868883777,30,20.48,0
,,20,40.96,1
,,39,10.24,0
,,46,40.96,1
22.67194426,51.60221202508305,48,0.32,0
27.50647257,80.85671106491696,37,10.24,1
85.18402163,5.576666325083068,29,20.48,1
32.87209151,52.24971082508307,40,10.24,1
29.42912066,55.87572811491697,43,10.24,1
49.63307345,27.59544472508304,39,10.24,0
48.96211563,86.08031852508304,41,1.28,0
15.37108959,31.21979347491697,29,20.48,1
35.54315153,64.34518582508304,43,5.12,0
17.97848987,72.55721222508305,38,5.12,1
17.96759258,16.093800825083065,43,10.24,0
76.47908548,59.66388174491698,39,10.24,1
40.34343959,47.80620170491693,28,10.24,1
59.01633158,37.34989322508304,26,20.48,0
18.57479475,8.020433274916968,20,40.96,1
,,33,20.48,1
,,37,10.24,0
,,44,20.48,1
22.67194425,51.92001381776728,49,0.32,0
27.50647256,80.53890927223273,35,10.24,1
85.18402163,5.894468117767303,29,20.48,1
32.8720915,52.567512617767306,31,10.24,1
29.42912065,55.55792632223273,43,10.24,1
49.63307344,27.91324651776728,35,10.24,0
48.96211562,86.39812031776728,41,1.28,0
35.54315152,64.66298761776727,29,20.48,1
17.97848986,72.87501401776728,45,5.12,0
17.96759257,16.4116026177673,46,5.12,1
76.47908547,59.34607995223274,41,10.24,0
40.34343958,47.48839991223269,33,20.48,1
59.01633158,37.66769501776727,28,10.24,1
18.57479474,7.702631482232732,27,20.48,0
,,20,40.96,1
,,33,20.48,1
,,43,10.24,0
27.50647255,80.22681124862856,50,0.32,0
85.18402163,6.206566141371468,35,5.12,1
32.87209149,52.87961064137147,29,20.48,1
29.42912064,55.24582829862857,37,5.12,1
49.63307343,28.22534454137144,43,5.12,0
48.96211562,86.71021834137144,32,10.24,0
35.54315151,64.97508564137144,40,1.28,0
17.97848985,73.18711204137145,33,20.48,1
17.96759256,16.723700641371465,43,5.12,0
76.47908547,59.03398192862858,46,5.12,1
40.34343957,47.176301888628586,43,5.12,0
59.01633157,37.97979304137144,38,10.24,1
18.57479474,7.390533458628568,31,20.48,0
,,21,40.96,1
,,39,5.12,0
22.67194423,52.54269311608314,50,0.32,0
27.50647254,79.91622997391687,38,5.12,0
85.18402163,6.517147416083162,29,20.48,1
32.87209149,53.190191916083165,39,10.24,1
29.42912063,54.93524702391687,45,5.12,0
49.63307343,28.535925816083136,32,10.24,0
48.96211561,87.02079961608314,41,1.28,0
35.54315151,65.28566691608313,33,20.48,1
17.97848984,73.49769331608314,45,5.12,0
17.96759255,17.03428191608316,47,5.12,1
76.47908547,58.72340065391688,42,5.12,0
40.34343956,46.86572061391689,41,10.24,1
59.01633157,38.29037431608313,32,20.48,0
18.57479473,7.079952183916873,22,40.96,1
,,33,20.48,1
,,38,10.24,0
22.67194422,52.83326816223703,51,0.32,0
27.50647253,79.62565492776298,38,5.12,0
85.18402163,6.807722462237052,42,10.24,1
32.87209148,53.480766962237055,50,5.12,0
29.42912062,54.64467197776298,32,10.24,0
49.63307342,28.826500862237022,44,0.64,0
15.37108956,29.988737337762984,32,20.48,1
35.5431515,65.57624196223702,44,5.12,0
17.97848984,73.78826836223703,47,5.12,0
76.47908547,58.43282560776299,42,5.12,0
40.34343955,46.575145567763,30,10.24,1
59.01633156,38.58094936223702,32,10.24,1
18.57479472,6.789377137762983,22,40.96,1
,,29,20.48,1
,,36,81.92,1
22.67194421,53.16091929864612,51,0.32,0
27.50647252,79.29800379135389,37,5.12,0
85.18402163,7.13537359864614,42,10.24,1
32.87209147,53.80841809864614,49,5.12,0
29.42912062,54.31702084135389,44,0.64,0
49.63307341,29.154151998646118,32,20.48,1
48.9621156,87.63902579864612,44,5.12,0
15.37108955,29.661086201353896,47,5.12,0
35.54315149,65.90389309864611,41,5.12,0
76.47908546,58.10517447135391,44,10.24,1
40.34343955,46.24749443135386,27,20.48,1
59.01633155,38.90860049864611,32,10.24,1
18.57479471,6.461726001353895,22,40.96,1
,,34,20.48,1
,,37,20.48,1
,,42,40.96,1
22.67194421,53.53669506415835,51,0.32,0
27.50647252,78.92222802584166,32,2.56,0
85.18402163,7.511149364158371,28,20.48,1
32.87209146,54.18419386415837,45,5.12,0
29.42912061,53.941245075841664,48,5.12,0
49.63307341,29.529927764158344,39,20.48,0
48.96211559,88.01480156415835,41,0.64,0
15.37108954,29.285310435841662,29,20.48,1
35.54315148,66.27966886415834,44,5.12,0
17.97848982,74.49169526415835,47,2.56,0
17.96759252,18.028283864158368,43,5.12,0
76.47908546,57.72939870584168,37,10.24,1
40.34343954,45.87171866584163,27,20.48,1
59.01633155,39.28437626415834,32,10.24,1
18.5747947,6.085950235841665,22,40.96,1
,,34,10.24,1
,,35,20.48,1
,,47,40.96,1
22.6719442,54.02275246306439,51,0.32,0
27.50647251,78.43617062693562,32,2.56,0
85.18402162,7.997206763064412,28,20.48,1
32.87209145,54.670251263064415,39,5.12,0
29.4291206,53.45518767693562,50,5.12,0
49.6330734,30.015985163064386,39,10.24,0
48.96211558,88.50085896306439,42,0.64,0
15.37108953,28.799253036935625,33,10.24,1
35.54315147,66.76572626306438,45,2.56,0
17.97848981,74.9777526630644,45,2.56,0
17.96759251,18.51434126306441,43,5.12,0
76.47908546,57.24334130693563,48,5.12,1
40.34343953,45.38566126693559,27,10.24,1
59.01633154,39.77043366306438,32,10.24,1
18.57479469,5.599892836935624,22,40.96,1
,,34,10.24,1
,,41,10.24,1
,,47,20.48,1
22.67194419,54.63436286203191,51,0.32,0
27.5064725,77.8245602279681,27,20.48,0
85.18402162,8.608817162031926,28,20.48,1
32.87209145,55.28186166203193,46,5.12,0
29.42912059,52.84357727796811,50,5.12,0
49.63307339,30.6275955620319,39,10.24,0
48.96211558,89.1124693620319,43,0.64,0
15.37108952,28.18764263796811,36,20.48,1
35.54315147,67.3773366620319,46,5.12,0
17.9784898,75.58936306203191,47,2.56,0
17.9675925,19.125951662031923,42,5.12,0
76.47908546,56.63173090796812,48,5.12,0
40.34343952,44.77405086796807,27,10.24,1
59.01633154,40.382044062031895,32,10.24,1
18.57479468,4.98828243796811,22,40.96,1
,,37,10.24,1
,,48,10.24,1
,,47,20.48,1
22.67194418,55.31476219971623,51,0.32,0
27.50647249,77.14416089028379,27,20.48,0
85.18402162,9.289216499716249,43,5.12,0
32.87209144,55.96226099971625,49,5.12,0
29.42912058,52.16317794028379,37,10.24,0
49.63307339,31.30799489971622,43,0.64,0
48.96211557,89.79286869971622,36,20.48,1
15.37108952,27.50724330028379,43,2.56,0
35.54315146,68.05773599971621,48,2.56,0
17.97848979,76.26976239971623,42,2.56,0
76.47908545,55.9513315702838,42,5.12,0
40.34343952,44.09365153028375,28,10.24,1
59.01633153,41.062443399716216,39,20.48,1
18.57479467,4.307883100283789,21,40.96,1
,,33,10.24,1
,,53,10.24,1
,,45,20.48,1
22.67194417,56.02569590725605,51,0.32,0
27.50647248,76.43322718274396,27,20.48,1
85.18402162,10.00015020725607,28,20.48,1
32.87209143,56.67319470725607,48,5.12,0
29.42912058,51.452244232743965,50,5.12,0
49.63307338,32.01892860725604,35,10.24,0
48.96211557,89.49619759274395,42,0.64,0
15.37108951,26.796309592743967,31,20.48,1
35.54315145,68.76866970725604,46,2.56,0
17.97848978,76.98069610725605,47,2.56,0
17.96759249,20.517284707256067,46,2.56,0
76.47908545,55.240397862743976,42,5.12,0
40.34343951,43.382717822743984,27,20.48,1
59.01633153,41.77337710725604,37,20.48,1
18.57479466,3.5969493927439657,21,40.96,1
,,33,10.24,1
,,52,5.12,1
,,47,10.24,1
22.67194416,56.7396542371707,50,0.32,0
27.50647248,75.71926885282932,35,10.24,1
85.18402162,10.714108537170716,28,20.48,1
32.87209142,57.38715303717072,45,2.56,0
29.42912057,50.73828590282932,49,5.12,0
49.63307337,32.73288693717069,32,10.24,0
48.96211556,88.78223926282931,43,0.64,0
15.3710895,26.08235126282932,31,20.48,1
35.54315144,69.48262803717068,46,2.56,0
17.97848977,77.6946544371707,47,2.56,0
17.96759248,21.231243037170717,44,2.56,0
76.47908545,54.52643953282933,43,5.12,0
40.3434395,42.66875949282928,28,10.24,1
59.01633152,42.487335437170685,37,10.24,0
18.57479466,2.882991062829319,21,40.96,1
,,33,10.24,1
,,45,5.12,0
,,42,10.24,1
22.67194416,57.44396819490291,51,0.32,0
27.50647247,75.0149548950971,41,10.24,1
85.18402162,11.418422494902927,29,10.24,1
32.87209141,58.09146699490293,46,2.56,0
29.42912056,50.03397194509711,48,5.12,0
49.63307337,33.4372008949029,39,10.24,0
48.96211555,88.0779253050971,44,0.32,0
15.37108949,25.37803730509711,31,20.48,1
35.54315144,70.1869419949029,47,2.56,0
17.97848976,78.39896839490291,45,2.56,0
17.96759247,21.935556994902925,46,2.56,0
76.47908545,53.82212557509712,42,2.56,0
40.34343949,41.96444553509707,32,10.24,1
59.01633152,43.191649394902896,26,20.48,0
18.57479465,2.1786771050971083,20,40.96,1
,,36,10.24,1
,,44,5.12,0
,,45,10.24,1
22.67194415,57.99957521899702,50,0.32,0
27.50647246,74.45934787100298,41,10.24,1
85.18402162,11.974029518997042,29,10.24,1
32.87209141,58.647074018997046,45,2.56,0
29.42912055,49.47836492100298,49,5.12,0
49.63307336,33.992807918997016,41,10.24,0
48.96211555,87.52231828100298,42,0.32,0
15.37108948,24.822430281002998,35,20.48,1
35.54315143,70.74254901899701,45,2.56,0
17.97848976,78.95457541899702,45,2.56,0
17.96759246,22.49116401899704,41,2.56,0
76.47908544,53.26651855100298,48,2.56,0
40.34343949,41.40883851100298,32,10.24,1
59.01633151,43.74725641899701,26,10.24,0
18.57479464,1.623070081002993,20,40.96,1
,,33,10.24,1
,,48,5.12,0
,,42,5.12,1
22.67194414,58.46017356718576,50,0.32,0
27.50647245,73.99874952281424,39,5.12,1
85.18402162,12.434627867185782,29,10.24,1
32.8720914,59.107672367185785,45,2.56,0
29.42912054,49.01776657281424,50,2.56,0
49.63307336,34.453406267185755,41,5.12,0
48.96211554,87.06171993281424,43,0.32,0
15.37108947,24.36183193281425,35,10.24,1
35.54315142,71.20314736718575,45,2.56,0
17.97848975,79.41517376718576,48,2.56,0
17.96759245,22.95176236718578,41,2.56,0
76.47908544,52.80592020281424,48,2.56,0
40.34343948,40.94824016281424,36,10.24,1
59.0163315,44.20785476718575,31,20.48,0
18.57479463,1.1624717328142538,20,40.96,1
,,30,10.24,1
,,50,2.56,0
,,39,5.12,1
22.67194413,58.80432867428178,51,0.32,0
27.50647244,73.65459441571822,39,5.12,0
85.18402162,12.778782974281796,29,10.24,1
32.87209139,59.4518274742818,47,2.56,0
29.42912054,48.673611465718224,46,2.56,0
49.63307335,34.79756137428177,38,5.12,0
48.96211553,86.71756482571823,43,0.32,0
15.37108947,24.01767682571824,32,10.24,1
35.54315141,71.54730247428176,44,2.56,0
17.97848974,79.75932887428178,46,1.28,0
17.96759244,23.295917474281797,45,2.56,0
76.47908544,52.46176509571823,47,1.28,0
40.34343947,40.60408505571823,31,10.24,0
59.0163315,44.552009874281765,31,20.48,0
18.57479462,0.8183166257182393,20,40.96,1
,,34,10.24,1
,,51,2.56,0
,,42,5.12,1
22.67194412,59.04271971530895,51,0.32,0
27.50647243,73.41620337469105,38,5.12,0
85.18402162,13.017174015308967,30,10.24,1
32.87209138,59.69021851530897,47,2.56,0
29.42912053,48.43522042469105,47,2.56,0
49.63307334,35.03595241530894,33,5.12,0
48.96211553,86.47917378469106,43,0.32,0
15.37108946,23.77928578469107,32,10.24,1
35.5431514,71.78569351530894,45,1.28,0
17.97848973,79.99771991530895,45,1.28,0
17.96759243,23.534308515308965,45,2.56,0
76.47908544,52.22337405469106,44,1.28,0
40.34343946,40.36569401469106,31,5.12,0
59.01633149,44.790400915308936,31,10.24,0
18.57479461,0.5799255846910683,20,40.96,1
,,30,5.12,1
,,50,1.28,0
,,39,5.12,1
22.67194412,59.19261978094184,51,0.32,0
27.50647243,73.26630330905816,35,2.56,0
85.18402162,13.16707408094186,30,5.12,1
32.87209138,59.84011858094186,48,1.28,0
29.42912052,48.28532035905816,51,2.56,0
49.63307334,35.18585248094183,33,5.12,0
48.96211552,86.32927371905816,43,0.32,0
15.37108945,23.629385719058178,40,10.24,1
35.5431514,71.93559358094183,46,1.28,0
17.97848972,80.14761998094184,48,1.28,0
17.96759242,23.684208580941856,44,1.28,0
76.47908543,52.073473989058165,43,1.28,0
40.34343945,40.21579394905817,24,5.12,0
59.01633149,44.94030098094183,26,10.24,0
18.5747946,0.4300255190581765,21,40.96,1
,,33,5.12,1
,,48,1.28,0
,,40,2.56,1
