elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
26.97381958,30.278228681149827,26,2.56,1
69.73395416,28.595389911850177,32,2.56,1
35.06849239,60.357858971149824,44,0.32,1
,,36,0.64,0
,,25,5.12,0
,,29,1.28,1
,,31,2.56,1
23.92711054,56.10653832510212,37,0.32,#
3.375519085,33.27824144489787,33,1.28,1
69.80217787,44.49914447489789,28,0.64,1
43.20163325,85.47551717489787,44,0.32,0
29.59525237,17.504998994897875,43,0.32,0
56.07575422,27.24303063489788,32,1.28,1
47.2461946,70.92757817489786,48,0.32,0
6.260849156,58.96024320489788,48,0.32,0
22.95330766,87.34223457489787,24,5.12,1
37.26411719,6.118974374897874,32,5.12,1
39.76844041,88.28636747489787,36,0.64,0
26.97381958,30.28046258489788,26,2.56,1
69.73395416,28.593156008102127,32,2.56,1
35.06849239,60.36009287489787,44,0.32,1
,,36,0.64,0
,,25,10.24,0
,,29,1.28,1
,,31,2.56,1
23.92711054,56.10548505023468,37,0.32,#
3.375519085,33.27929471976532,32,1.28,1
69.80217788,44.50019774976533,28,0.64,1
43.20163325,85.47657044976532,44,0.32,0
29.59525237,17.50605226976532,43,0.32,0
56.07575422,27.24408390976532,32,1.28,1
47.2461946,70.9286314497653,48,0.32,0
6.260849156,58.96129647976532,48,0.32,0
22.95330766,87.34328784976532,25,5.12,1
37.26411719,6.120027649765319,32,2.56,1
39.76844041,88.28742074976532,36,0.64,0
26.97381958,30.28151585976532,26,2.56,1
69.73395416,28.59210273323468,32,2.56,1
35.06849239,60.36114614976532,44,0.32,1
,,36,0.64,0
,,25,5.12,0
,,29,1.28,1
,,31,2.56,1
23.92711054,56.10699599946986,37,0.32,#
3.375519086,33.277783770530135,32,1.28,1
69.80217788,44.49868680053015,28,0.64,1
43.20163325,85.47505950053014,44,0.32,0
29.59525237,17.504541320530137,43,0.32,0
56.07575422,27.24257296053014,32,1.28,1
47.24619461,70.92712050053012,48,0.32,0
6.260849157,58.95978553053014,49,0.32,0
22.95330766,87.34177690053014,25,5.12,1
37.26411719,6.118516700530137,32,2.56,1
39.76844041,88.28590980053013,36,0.64,0
26.97381958,30.28000491053014,26,2.56,1
69.73395416,28.593613682469865,32,2.56,1
35.06849239,60.359635200530136,44,0.32,1
,,36,0.64,0
,,25,5.12,0
,,29,1.28,1
,,31,2.56,1
23.92711054,56.10595101637864,37,0.32,#
3.375519087,33.278828753621355,32,1.28,1
69.80217788,44.49973178362137,28,0.64,1
43.20163325,85.47610448362136,44,0.32,0
29.59525237,17.505586303621357,44,0.32,0
56.07575422,27.24361794362136,32,1.28,1
47.24619461,70.92816548362134,48,0.32,0
6.260849158,58.96083051362136,49,0.32,0
22.95330766,87.34282188362135,25,5.12,1
37.26411719,6.119561683621356,32,2.56,1
39.76844041,88.28695478362135,36,0.64,0
26.97381958,30.28104989362136,25,2.56,1
69.73395416,28.59256869937865,32,2.56,1
35.06849239,60.36068018362136,44,0.32,1
,,36,0.64,0
,,26,5.12,0
,,30,1.28,1
,,31,2.56,1
23.92711054,56.10759432470815,37,0.32,#
3.375519088,33.27718544529185,32,1.28,1
69.80217788,44.498088475291866,28,0.64,1
43.20163325,85.47446117529185,44,0.32,0
29.59525237,17.50394299529185,43,0.32,0
56.07575422,27.241974635291854,32,1.28,1
47.24619461,70.92652217529184,48,0.32,0
6.260849158,58.959187205291855,49,0.32,0
22.95330766,87.34117857529185,25,5.12,1
37.26411719,6.1179183752918505,32,2.56,1
39.76844041,88.28531147529185,36,0.64,0
26.97381958,30.27940658529185,25,2.56,1
69.73395416,28.59421200770815,32,2.56,1
35.06849239,60.35903687529185,44,0.32,1
,,36,0.64,0
,,26,5.12,0
,,30,1.28,1
,,31,2.56,1
23.92711054,56.10654534789063,37,0.32,#
3.375519088,33.278234422109364,32,1.28,1
69.80217788,44.49913745210938,28,0.64,1
43.20163325,85.47551015210936,44,0.32,0
29.59525237,17.504991972109366,43,0.32,0
56.07575422,27.24302361210937,32,1.28,1
47.24619461,70.92757115210935,48,0.32,0
6.260849159,58.96023618210937,49,0.32,0
22.95330766,87.34222755210936,25,5.12,1
37.26411719,6.118967352109365,32,2.56,1
39.76844041,88.28636045210936,36,0.64,0
26.97381958,30.280455562109367,25,2.56,1
69.73395417,28.59316303089064,32,1.28,1
35.06849239,60.36008585210936,44,0.32,1
,,37,0.64,0
,,26,5.12,0
,,30,1.28,1
,,35,2.56,1
23.92711054,56.108810655334366,37,0.32,#
3.375519089,33.27596911466563,31,1.28,1
69.80217788,44.496872144665645,28,0.64,1
43.20163325,85.47324484466563,44,0.32,0
29.59525237,17.50272666466563,43,0.32,0
56.07575422,27.240758304665636,32,1.28,1
47.24619461,70.92530584466562,48,0.32,0
6.26084916,58.957970874665634,49,0.32,0
22.95330766,87.33996224466563,25,10.24,1
37.26411719,6.1167020446656295,31,2.56,1
39.76844041,88.28409514466563,36,0.64,0
26.97381959,30.27819025466563,26,2.56,1
69.73395417,28.59542833833437,32,1.28,1
35.0684924,60.35782054466563,44,0.32,1
,,37,0.64,0
,,26,5.12,0
,,30,1.28,1
,,34,2.56,1
23.92711054,56.10826116945043,37,0.32,#
3.37551909,33.276518600549565,31,1.28,1
69.80217788,44.49742163054958,28,0.64,1
43.20163325,85.47379433054957,44,0.32,0
29.59525237,17.503276150549567,43,0.32,0
56.07575422,27.24130779054957,32,1.28,1
47.24619461,70.92585533054955,25,20.48,0
6.260849161,58.95852036054957,48,0.32,0
33.49725986,23.782102300549568,49,0.32,0
22.95330767,87.34051173054957,25,5.12,1
37.26411719,6.117251530549567,31,2.56,1
39.76844041,88.28464463054956,36,0.64,0
26.97381959,30.278739740549568,26,2.56,1
69.73395417,28.594878852450435,33,1.28,1
35.0684924,60.358370030549565,44,0.32,1
,,37,0.64,0
,,26,5.12,0
,,30,2.56,1
,,34,1.28,1
23.92711054,56.11159858314005,37,0.32,#
3.375519091,33.273181186859944,31,1.28,1
69.80217788,44.49408421685996,29,0.64,1
43.20163325,85.47045691685994,45,0.32,0
29.59525237,17.499938736859946,43,0.32,0
56.07575422,27.23797037685995,32,1.28,1
47.24619461,70.92251791685993,25,10.24,0
6.260849162,58.95518294685995,47,0.32,0
33.49725986,23.778764886859943,49,0.32,0
22.95330767,87.33717431685994,26,5.12,1
37.26411719,6.113914116859945,31,1.28,1
39.76844041,88.28130721685994,36,0.64,0
26.97381959,30.275402326859947,26,1.28,1
69.73395417,28.598216266140057,33,1.28,1
35.0684924,60.35503261685994,44,0.32,1
,,38,0.64,0
,,26,5.12,0
,,30,2.56,1
,,31,1.28,1
23.92711054,56.10901653901385,37,0.32,#
3.375519092,33.27576323098614,32,1.28,1
69.80217788,44.49666626098616,29,0.64,1
43.20163325,85.47303896098614,44,0.32,0
29.59525237,17.502520780986146,43,0.32,0
56.07575422,27.24055242098615,32,1.28,1
47.24619461,70.92509996098613,25,5.12,0
6.260849163,58.95776499098615,47,0.32,0
33.49725986,23.781346930986142,49,0.32,0
22.95330767,87.33975636098614,26,5.12,1
37.26411719,6.116496160986145,32,2.56,1
39.76844041,88.28388926098614,36,0.64,0
26.97381959,30.277984370986147,26,1.28,1
69.73395417,28.595634222013857,33,1.28,1
35.0684924,60.357614660986144,44,0.32,1
,,38,0.64,0
,,26,2.56,0
,,30,2.56,1
,,31,2.56,1
23.92711054,56.11058114258657,37,0.32,#
3.375519093,33.274198627413426,32,1.28,1
69.80217788,44.49510165741344,29,0.64,1
43.20163325,85.47147435741343,44,0.32,0
29.59525237,17.50095617741343,43,0.32,0
56.07575422,27.23898781741343,32,1.28,1
47.24619461,70.92353535741341,25,5.12,0
6.260849164,58.95620038741343,47,0.32,0
33.49725986,23.77978232741343,49,0.32,0
22.95330767,87.33819175741343,26,5.12,1
37.26411719,6.114931557413428,32,2.56,1
39.76844041,88.28232465741343,37,0.64,0
26.97381959,30.27641976741343,26,1.28,1
69.73395417,28.59719882558657,33,1.28,1
35.0684924,60.35605005741343,44,0.32,1
,,38,0.64,0
,,26,2.56,1
,,31,2.56,1
,,31,2.56,1
23.92711054,56.1092625283768,38,0.32,#
69.80217788,44.49642027162321,32,1.28,1
43.20163325,85.47279297162319,29,0.64,1
29.59525238,17.502274791623194,44,0.32,0
56.07575422,27.2403064316232,43,0.32,0
47.24619461,70.92485397162318,32,1.28,1
6.260849165,58.9575190016232,25,5.12,0
33.49725986,23.781100941623198,47,0.32,0
22.95330767,87.33951037162319,49,0.32,0
37.2641172,6.116250171623193,26,5.12,1
39.76844041,88.28364327162319,32,2.56,1
26.97381959,30.277738381623195,37,0.64,0
69.73395417,28.59588021137681,33,1.28,1
35.0684924,60.35736867162319,44,0.32,1
,,38,0.64,0
,,26,2.56,1
,,31,2.56,1
,,32,2.56,1
23.92711055,56.11021513882906,38,0.32,#
69.80217788,44.49546766117095,32,1.28,1
43.20163325,85.47184036117093,29,0.64,1
29.59525238,17.501322181170934,44,0.32,0
56.07575422,27.239353821170937,43,0.32,0
47.24619461,70.92390136117092,32,1.28,1
6.260849166,58.95656639117094,25,5.12,0
33.49725986,23.78014833117093,47,0.32,0
22.95330767,87.33855776117093,49,0.32,0
37.2641172,6.115297561170934,26,5.12,1
39.76844042,88.28269066117093,31,2.56,1
26.97381959,30.276785771170932,36,0.64,0
69.73395417,28.596832821829068,33,1.28,1
35.0684924,60.35641606117093,44,0.32,1
,,38,0.64,0
,,27,2.56,1
,,30,2.56,1
,,32,2.56,1
23.92711055,56.10922534003117,38,0.32,#
69.80217788,44.49645745996884,32,1.28,1
43.20163326,85.47283015996882,29,1.28,1
29.59525238,17.502311979968823,44,0.32,0
56.07575422,27.240343619968822,44,0.32,0
47.24619461,70.92489115996881,32,1.28,1
6.260849167,58.95755618996883,25,5.12,0
33.49725986,23.781138129968824,47,0.32,0
22.95330767,87.33954755996882,49,0.32,0
37.2641172,6.116287359968823,26,5.12,1
39.76844042,88.28368045996882,31,2.56,1
26.97381959,30.277775569968824,36,0.64,0
69.73395417,28.59584302303118,34,1.28,1
35.0684924,60.35740585996882,44,0.32,1
,,38,0.32,0
,,27,2.56,1
,,30,1.28,1
,,32,1.28,1
23.92711055,56.10970286296868,37,0.32,#
69.80217788,44.495979937031336,32,1.28,1
43.20163326,85.47235263703132,29,1.28,1
29.59525238,17.501834457031322,44,0.32,0
56.07575422,27.239866097031324,44,0.32,0
47.24619461,70.92441363703131,31,1.28,1
6.260849168,58.957078667031325,25,5.12,0
33.49725986,23.78066060703132,46,0.32,0
22.95330767,87.33907003703132,49,0.32,0
37.2641172,6.115809837031321,26,5.12,1
39.76844042,88.28320293703132,32,2.56,1
26.97381959,30.277298047031323,36,0.64,0
69.73395417,28.59632054596868,34,1.28,1
35.0684924,60.35692833703132,44,0.32,1
,,38,0.32,0
,,27,2.56,1
,,31,1.28,1
,,33,1.28,1
23.92711055,56.11007691837858,38,0.32,#
69.80217788,44.49560588162143,32,1.28,1
43.20163326,85.47197858162141,29,1.28,1
29.59525238,17.501460401621415,44,0.32,0
56.07575422,27.239492041621418,44,0.32,0
47.24619461,70.9240395816214,31,1.28,1
6.260849169,58.95670461162142,25,5.12,0
33.49725986,23.780286551621412,46,0.32,0
22.95330767,87.33869598162141,49,0.32,0
37.2641172,6.115435781621414,27,2.56,1
39.76844042,88.28282888162141,32,2.56,1
26.97381959,30.276923991621416,36,0.64,0
69.73395417,28.596694601378587,34,1.28,1
35.0684924,60.35655428162141,44,0.32,1
,,38,0.32,0
,,27,2.56,1
,,31,1.28,1
,,33,1.28,1
23.92711055,56.1108256420145,38,0.32,#
69.80217788,44.49485715798551,32,1.28,1
43.20163326,85.47122985798549,29,2.56,1
29.59525238,17.500711677985493,44,0.32,0
56.07575422,27.23874331798549,44,0.32,0
47.24619462,70.92329085798548,31,1.28,1
6.26084917,58.955955887985496,46,0.32,0
22.95330767,87.33794725798549,49,0.32,0
37.2641172,6.114687057985492,27,2.56,1
39.76844042,88.28208015798549,32,2.56,1
26.9738196,30.276175267985494,36,0.64,0
69.73395417,28.59744332501451,34,1.28,1
35.06849241,60.35580555798549,44,0.32,1
,,38,0.32,0
,,27,2.56,1
,,31,1.28,1
,,33,1.28,1
23.92711055,56.11172350423169,38,0.32,#
69.80217788,44.49395929576832,32,1.28,1
43.20163326,85.4703319957683,29,2.56,1
29.59525238,17.499813815768306,44,0.32,0
56.07575423,27.23784545576831,44,0.32,0
47.24619462,70.92239299576829,32,1.28,1
6.260849171,58.95505802576831,46,0.32,0
22.95330768,87.3370493957683,49,0.32,0
37.2641172,6.113789195768305,27,2.56,1
39.76844042,88.2811822957683,32,2.56,1
26.9738196,30.275277405768307,36,0.64,0
69.73395417,28.598341187231696,34,1.28,1
35.06849241,60.354907695768304,44,0.32,1
,,38,0.32,0
,,28,1.28,1
,,31,2.56,1
,,33,1.28,1
23.92711055,56.11082693351392,38,0.32,#
69.80217788,44.49485586648609,32,1.28,1
43.20163326,85.47122856648608,30,2.56,1
29.59525238,17.500710386486077,44,0.32,0
56.07575423,27.23874202648608,43,0.32,0
47.24619462,70.92328956648606,32,1.28,1
6.260849172,58.95595459648608,46,0.32,0
22.95330768,87.33794596648607,49,0.32,0
37.2641172,6.114685766486076,27,2.56,1
39.76844042,88.28207886648607,32,2.56,1
26.9738196,30.27617397648608,36,0.64,0
69.73395417,28.59744461651393,34,1.28,1
35.06849241,60.35580426648608,44,0.32,1
,,38,0.32,0
,,28,1.28,1
,,31,2.56,1
,,33,1.28,1
23.92711055,56.11262161324282,38,0.32,#
69.80217788,44.49306118675719,32,1.28,1
43.20163326,85.46943388675717,29,2.56,1
29.59525238,17.498915706757174,43,0.32,0
56.07575423,27.236947346757177,43,0.32,0
47.24619462,70.92149488675716,31,1.28,1
6.260849173,58.95415991675718,46,0.32,0
22.95330768,87.33615128675717,49,0.32,0
37.2641172,6.112891086757173,28,2.56,1
39.76844042,88.28028418675717,32,2.56,1
26.9738196,30.27437929675717,38,0.64,0
69.73395417,28.59923929624283,35,1.28,1
35.06849241,60.35400958675717,44,0.32,1
,,38,0.32,0
,,28,1.28,1
,,31,2.56,1
,,33,1.28,1
23.92711055,56.11171437535705,38,0.32,#
69.80217788,44.49396842464296,32,1.28,1
43.20163326,85.47034112464294,29,2.56,1
29.59525238,17.499822944642943,43,0.32,0
56.07575423,27.237854584642943,44,0.32,0
47.24619462,70.92240212464293,31,2.56,1
6.260849174,58.95506715464295,46,0.32,0
22.95330768,87.33705852464294,49,0.32,0
37.2641172,6.113798324642943,28,2.56,1
39.76844042,88.28119142464294,32,2.56,1
26.9738196,30.275286534642945,38,0.64,0
69.73395417,28.59833205835706,35,1.28,1
35.06849241,60.35491682464294,44,0.32,1
,,38,0.64,0
,,28,1.28,1
,,31,2.56,1
,,33,1.28,1
23.92711055,56.11363274137415,34,0.32,#
69.80217788,44.49205005862586,26,2.56,1
43.20163326,85.46842275862585,25,2.56,1
29.59525239,17.49790457862585,38,0.32,0
56.07575423,27.23593621862585,40,0.32,0
47.24619462,70.92048375862583,25,2.56,1
6.260849175,58.95314878862585,42,0.32,0
22.95330768,87.33514015862585,43,0.32,0
37.26411721,6.111879958625849,29,2.56,1
39.76844042,88.27927305862585,29,2.56,1
26.9738196,30.27336816862585,34,0.64,0
69.73395417,28.600250424374156,33,1.28,1
35.06849241,60.35299845862585,40,0.32,1
,,35,0.64,0
,,28,1.28,1
,,24,2.56,1
,,30,2.56,1
23.92711056,56.112276566126525,34,0.32,#
69.80217788,44.493406233873486,27,1.28,1
43.20163326,85.46977893387347,25,2.56,1
29.59525239,17.49926075387347,38,0.32,0
56.07575423,27.237292393873474,40,0.32,0
47.24619462,70.92183993387346,25,1.28,1
6.260849177,58.95450496387348,42,0.32,0
22.95330768,87.33649633387347,43,0.32,0
37.26411721,6.113236133873471,28,2.56,1
39.76844043,88.28062923387347,29,2.56,1
26.9738196,30.274724343873476,33,1.28,0
69.73395417,28.59889424912653,29,1.28,1
35.06849241,60.35435463387347,40,0.32,1
,,35,0.64,0
,,28,1.28,1
,,24,2.56,1
,,30,2.56,1
23.92711056,56.11349488527827,38,0.32,#
69.80217788,44.49218791472174,32,1.28,1
43.20163326,85.46856061472172,25,2.56,1
29.59525239,17.498042434721725,43,0.32,0
56.07575423,27.236074074721728,45,0.32,0
47.24619462,70.92062161472171,31,1.28,1
6.260849178,58.95328664472173,46,0.32,0
22.95330768,87.33527801472172,49,0.32,0
37.26411721,6.112017814721725,28,2.56,1
39.76844043,88.27941091472172,32,2.56,1
26.9738196,30.273506024721726,38,1.28,0
69.73395417,28.60011256827828,33,1.28,1
35.06849241,60.35313631472172,45,0.32,1
,,39,0.64,0
,,27,1.28,1
,,32,2.56,1
,,33,2.56,1
23.92711056,56.114509107505285,38,0.32,#
69.80217788,44.491173692494726,31,1.28,1
43.20163327,85.46754639249471,26,2.56,1
29.59525239,17.497028212494712,43,0.32,0
56.07575423,27.235059852494715,45,0.32,0
47.24619462,70.9196073924947,32,2.56,1
6.260849179,58.95227242249472,46,0.32,0
22.95330768,87.33426379249471,49,0.32,0
37.26411721,6.111003592494711,28,2.56,1
39.76844043,88.27839669249471,33,1.28,1
26.9738196,30.272491802494716,38,1.28,0
69.73395417,28.60112679050529,33,1.28,1
35.06849241,60.35212209249471,45,0.32,1
,,39,0.64,0
,,28,1.28,0
,,31,2.56,1
,,34,2.56,1
23.92711056,56.115183922191136,38,0.32,#
69.80217789,44.49049887780888,31,1.28,1
43.20163327,85.46687157780886,27,1.28,1
29.59525239,17.49635339780886,44,0.32,0
56.07575423,27.234385037808863,45,0.32,0
47.24619462,70.91893257780885,31,2.56,1
6.26084918,58.951597607808864,47,0.32,0
22.95330769,87.33358897780886,49,0.32,0
37.26411721,6.11032877780886,28,2.56,1
39.76844043,88.27772187780886,33,2.56,1
26.97381961,30.27181698780886,38,0.64,0
69.73395417,28.60180160519114,33,1.28,1
35.06849241,60.35144727780886,45,0.32,1
,,39,0.64,0
,,28,1.28,0
,,31,2.56,1
,,34,1.28,1
10.66891818,68.24447219290016,38,0.32,#
23.92711056,56.11447109290015,32,1.28,1
69.80217789,44.491211707099865,27,2.56,1
43.20163327,85.46758440709985,44,0.32,0
29.59525239,17.49706622709985,45,0.32,0
56.07575423,27.235097867099853,31,2.56,1
47.24619462,70.91964540709984,47,0.32,0
6.260849181,58.952310437099854,49,0.32,0
22.95330769,87.33430180709985,24,10.24,1
37.26411721,6.11104160709985,28,2.56,1
39.76844043,88.27843470709985,33,2.56,1
26.97381961,30.27252981709985,38,0.64,0
69.73395417,28.601088775900152,33,1.28,1
35.06849242,60.35216010709985,45,0.32,1
,,39,0.64,0
,,29,1.28,0
,,31,2.56,1
,,33,1.28,1
10.66891818,68.24458823774751,39,0.32,#
23.92711056,56.11458713774749,32,1.28,1
69.80217789,44.49109566225252,27,1.28,1
43.20163327,85.4674683622525,44,0.32,0
29.59525239,17.496950182252505,45,0.32,0
56.07575423,27.234981822252507,31,2.56,1
47.24619463,70.91952936225249,47,0.32,0
6.260849182,58.95219439225251,49,0.32,0
22.95330769,87.3341857622525,25,10.24,1
37.26411721,6.110925562252504,28,2.56,1
39.76844043,88.2783186622525,34,2.56,1
26.97381961,30.272413772252506,37,0.64,0
69.73395418,28.601204820747498,33,1.28,1
35.06849242,60.3520440622525,45,0.32,1
,,38,0.64,0
,,29,1.28,0
,,31,2.56,1
,,33,1.28,1
10.66891818,68.24340654248368,39,0.32,#
23.92711056,56.11340544248367,32,1.28,1
69.80217789,44.49227735751634,28,1.28,1
43.20163327,85.46865005751633,43,0.32,0
29.59525239,17.49813187751633,46,0.32,0
56.07575423,27.23616351751633,31,2.56,1
47.24619463,70.92071105751631,47,0.32,0
6.260849183,58.95337608751633,49,0.32,0
22.95330769,87.33536745751633,25,10.24,1
37.26411721,6.112107257516328,28,2.56,1
39.76844043,88.27950035751633,34,1.28,1
26.97381961,30.27359546751633,37,0.64,0
69.73395418,28.600023125483677,33,1.28,1
35.06849242,60.35322575751633,45,0.32,1
,,38,0.64,0
,,29,1.28,0
,,30,2.56,1
,,33,1.28,1
10.66891818,68.24423298453428,39,0.32,#
23.92711056,56.11423188453426,32,1.28,1
69.80217789,44.49145091546575,28,1.28,1
43.20163327,85.46782361546573,44,0.32,0
29.59525239,17.497305435465734,45,0.32,0
56.07575423,27.235337075465736,32,2.56,1
47.24619463,70.91988461546572,47,0.32,0
6.260849185,58.95254964546574,49,0.32,0
22.95330769,87.33454101546573,25,10.24,1
37.26411721,6.111280815465733,29,2.56,1
39.76844043,88.27867391546573,34,1.28,1
26.97381961,30.27276902546573,37,0.64,0
69.73395418,28.60084956753427,34,1.28,1
35.06849242,60.35239931546573,45,0.32,1
,,38,0.64,0
,,29,1.28,0
,,30,2.56,1
,,33,2.56,1
10.66891818,68.24439567343711,39,0.32,#
23.92711056,56.114394573437096,33,1.28,1
69.80217789,44.49128822656292,28,2.56,1
43.20163327,85.4676609265629,44,0.32,0
29.5952524,17.4971427465629,45,0.32,0
56.07575424,27.235174386562903,32,2.56,1
47.24619463,70.91972192656289,47,0.32,0
6.260849186,58.9523869565629,49,0.32,0
22.95330769,87.3343783265629,25,5.12,1
37.26411722,6.1111181265629,29,2.56,1
39.76844043,88.2785112265629,34,1.28,1
26.97381961,30.2726063365629,38,0.64,0
69.73395418,28.6010122564371,36,1.28,1
35.06849242,60.3522366265629,45,0.32,1
,,38,0.64,0
,,29,1.28,0
,,31,2.56,1
,,33,1.28,1
10.66891818,68.24398180832964,39,0.32,#
23.92711057,56.11398070832962,32,1.28,1
69.80217789,44.49170209167039,28,2.56,1
43.20163327,85.46807479167038,43,0.32,0
29.5952524,17.497556611670376,45,0.32,0
56.07575424,27.23558825167038,31,2.56,1
47.24619463,70.92013579167036,47,0.32,0
6.260849187,58.95280082167038,49,0.32,0
22.95330769,87.33479219167037,25,5.12,1
37.26411722,6.111531991670375,30,2.56,1
39.76844044,88.27892509167037,34,1.28,1
26.97381961,30.273020201670377,38,0.64,0
69.73395418,28.600598391329623,36,1.28,1
35.06849242,60.35265049167037,45,0.32,1
,,38,0.64,0
,,30,1.28,0
,,31,2.56,1
,,33,2.56,1
10.66891818,68.24551115371884,39,0.32,#
23.92711057,56.11551005371882,32,1.28,1
69.80217789,44.49017274628119,29,2.56,1
43.20163327,85.46654544628117,43,0.32,0
29.5952524,17.496027266281175,46,0.32,0
56.07575424,27.234058906281177,32,2.56,1
47.24619463,70.91860644628116,47,0.32,0
6.260849188,58.95127147628118,49,0.32,0
22.95330769,87.33326284628117,25,10.24,1
37.26411722,6.110002646281174,31,2.56,1
39.76844044,88.27739574628117,34,1.28,1
26.97381961,30.271490856281176,38,0.64,0
69.73395418,28.602127736718828,33,1.28,1
35.06849242,60.35112114628117,45,0.32,1
,,38,0.64,0
,,30,2.56,0
,,30,2.56,1
,,33,1.28,1
10.66891818,68.24354944201394,39,0.32,#
23.92711057,56.11354834201393,32,1.28,1
69.80217789,44.49213445798608,28,2.56,1
43.20163327,85.46850715798607,43,0.32,0
29.5952524,17.49798897798607,46,0.32,0
56.07575424,27.23602061798607,32,2.56,1
47.24619463,70.92056815798605,47,0.32,0
6.260849189,58.95323318798607,49,0.32,0
22.95330769,87.33522455798607,24,10.24,1
37.26411722,6.111964357986068,31,2.56,1
39.76844044,88.27935745798607,34,1.28,1
26.97381961,30.27345256798607,38,0.64,0
69.73395418,28.60016602501393,34,1.28,1
35.06849242,60.35308285798607,45,0.32,1
,,38,0.64,0
,,30,2.56,0
,,30,2.56,1
,,33,1.28,1
10.66891818,68.24611048947833,39,0.32,#
23.92711057,56.11610938947831,33,1.28,1
69.80217789,44.4895734105217,28,2.56,1
43.20163327,85.46594611052168,43,0.32,0
29.5952524,17.495427930521686,46,0.32,0
56.07575424,27.23345957052169,32,2.56,1
47.24619463,70.91800711052167,47,0.32,0
6.26084919,58.95067214052169,49,0.32,0
22.9533077,87.33266351052168,24,5.12,1
37.26411722,6.109403310521685,31,2.56,1
39.76844044,88.27679641052168,34,1.28,1
26.97381962,30.270891520521687,38,0.64,0
69.73395418,28.60272707247832,34,1.28,1
35.06849242,60.35052181052168,45,0.32,1
,,38,0.64,0
,,30,2.56,0
,,31,2.56,1
,,33,1.28,1
10.66891819,68.24569589983054,39,0.32,#
23.92711057,56.11569479983052,33,1.28,1
69.80217789,44.48998800016949,29,2.56,1
43.20163328,85.46636070016947,43,0.32,0
29.5952524,17.495842520169475,46,0.32,0
56.07575424,27.23387416016948,32,2.56,1
47.24619463,70.91842170016946,47,0.32,0
6.260849191,58.95108673016948,49,0.32,0
22.9533077,87.33307810016947,24,5.12,1
37.26411722,6.109817900169475,32,2.56,1
39.76844044,88.27721100016947,35,1.28,1
26.97381962,30.27130611016948,38,0.64,0
69.73395418,28.602312482830527,34,0.64,1
35.06849243,60.35093640016947,45,0.32,1
,,38,0.64,0
,,30,2.56,0
,,31,2.56,1
,,33,1.28,1
10.66891819,68.24392895690613,39,0.32,#
23.92711057,56.11392785690612,33,1.28,1
69.80217789,44.491754943093895,29,2.56,1
43.20163328,85.46812764309388,44,0.32,0
29.5952524,17.49760946309388,46,0.32,0
56.07575424,27.235641103093883,32,2.56,1
47.24619463,70.92018864309387,23,20.48,0
6.260849192,58.95285367309389,48,0.32,0
33.49725989,23.77643561309388,49,0.32,0
22.9533077,87.33484504309388,24,5.12,1
37.26411722,6.11158484309388,32,2.56,1
39.76844044,88.27897794309388,35,1.28,1
26.97381962,30.27307305309388,38,0.64,0
69.73395418,28.60054553990612,35,0.64,1
35.06849243,60.35270334309388,45,0.32,1
,,37,0.64,0
,,30,2.56,0
,,30,2.56,1
,,32,1.28,1
10.66891819,68.24593916362119,39,0.32,#
23.92711057,56.11593806362117,33,1.28,1
69.80217789,44.48974473637884,29,2.56,1
43.20163328,85.46611743637882,43,0.32,0
29.5952524,17.495599256378824,46,0.32,0
56.07575424,27.233630896378827,32,2.56,1
47.24619463,70.91817843637881,23,10.24,0
6.260849193,58.95084346637883,47,0.32,0
33.49725989,23.774425406378825,49,0.32,0
22.9533077,87.33283483637882,24,5.12,1
37.26411722,6.109574636378824,33,2.56,1
39.76844044,88.27696773637882,35,1.28,1
26.97381962,30.271062846378825,38,0.64,0
69.73395418,28.602555746621174,35,0.64,1
35.06849243,60.35069313637882,45,0.32,1
,,37,0.64,0
,,30,1.28,0
,,30,2.56,1
,,32,2.56,1
10.66891819,68.24753247283155,39,0.32,#
23.92711057,56.117531372831536,33,1.28,1
69.80217789,44.48815142716848,29,2.56,1
43.20163328,85.46452412716846,43,0.32,0
29.5952524,17.49400594716846,46,0.32,0
56.07575424,27.232037587168463,32,2.56,1
47.24619463,70.91658512716845,23,10.24,0
6.260849194,58.949250157168464,47,0.32,0
33.49725989,23.77283209716846,49,0.32,0
22.9533077,87.33124152716846,25,5.12,1
37.26411722,6.10798132716846,33,1.28,1
39.76844044,88.27537442716846,35,1.28,1
26.97381962,30.26946953716846,38,0.64,0
69.73395418,28.60414905583154,37,0.64,1
35.06849243,60.34909982716846,45,0.32,1
,,37,0.64,0
,,29,1.28,0
,,30,2.56,1
,,32,2.56,1
10.66891819,68.24762062829558,38,0.32,#
23.92711057,56.11761952829556,33,1.28,1
69.80217789,44.48806327170445,29,2.56,1
43.20163328,85.46443597170443,43,0.32,0
29.5952524,17.493917791704433,46,0.32,0
56.07575424,27.23194943170444,32,2.56,1
47.24619464,70.91649697170442,23,10.24,0
6.260849195,58.94916200170444,47,0.32,0
33.49725989,23.772743941704437,49,0.32,0
22.9533077,87.33115337170443,25,5.12,1
37.26411722,6.107893171704433,33,1.28,1
39.76844044,88.27528627170443,35,1.28,1
26.97381962,30.269381381704434,38,0.64,0
