PRN, Elevation, Azimuth, Longitude, Latitude, Height
25,48.96211568,-92.05208943,13.37310972,52.50889791,77.06870694
32,35.54315159,-70.31695665,13.37310972,52.50889791,77.06870694
41,17.97848994,-78.52898306,13.37310972,52.50889791,77.06870694
42,17.96759264,-22.06557171,13.37310972,52.50889791,77.06870694
50,76.4790855,53.69211087,13.37310972,52.50889791,77.06870694
59,40.34343964,41.83443083,13.37310972,52.50889791,77.06870694
60,59.01633162,136.6783359,13.37310972,52.50889791,77.06870694
61,18.57479482,-177.9513376,13.37310972,52.50889791,77.06870694
6,27.50647262,74.88494019,13.37310712,52.50890775,77.07264511
12,85.18402164,-11.54843721,13.37310712,52.50890775,77.07264511
14,32.87209156,-58.22148168,13.37310712,52.50890775,77.07264511
19,29.42912071,49.90395724,13.37310712,52.50890775,77.07264511
24,49.63307349,146.4327844,13.37310712,52.50890775,77.07264511
25,48.96211567,-92.05208943,13.37310712,52.50890775,77.07264511
32,35.54315158,-70.31695665,13.37310712,52.50890775,77.07264511
41,17.97848993,-78.52898306,13.37310712,52.50890775,77.07264511
42,17.96759263,-22.06557171,13.37310712,52.50890775,77.07264511
50,76.47908549,53.69211087,13.37310712,52.50890775,77.07264511
59,40.34343963,41.83443083,13.37310712,52.50890775,77.07264511
60,59.01633162,136.6783359,13.37310712,52.50890775,77.07264511
61,18.57479481,-177.9513376,13.37310712,52.50890775,77.07264511
2,22.6719443,122.4260171,13.37310462,52.50891731,77.07656009
6,27.50647261,74.88494019,13.37310462,52.50891731,77.07656009
12,85.18402164,-11.54843721,13.37310462,52.50891731,77.07656009
14,32.87209155,-58.22148168,13.37310462,52.50891731,77.07656009
19,29.4291207,49.90395724,13.37310462,52.50891731,77.07656009
24,49.63307348,146.4327844,13.37310462,52.50891731,77.07656009
25,48.96211567,-92.05208943,13.37310462,52.50891731,77.07656009
41,17.97848992,-78.52898306,13.37310462,52.50891731,77.07656009
42,17.96759262,-22.06557171,13.37310462,52.50891731,77.07656009
50,76.47908549,53.69211087,13.37310462,52.50891731,77.07656009
59,40.34343963,41.83443083,13.37310462,52.50891731,77.07656009
60,59.01633161,136.6783359,13.37310462,52.50891731,77.07656009
61,18.5747948,-177.9513376,13.37310462,52.50891731,77.07656009
2,22.67194429,122.4260171,13.37310226,52.50892665,77.0804529
6,27.5064726,74.88494019,13.37310226,52.50892665,77.0804529
12,85.18402163,-11.54843721,13.37310226,52.50892665,77.0804529
14,32.87209154,-58.22148168,13.37310226,52.50892665,77.0804529
19,29.42912069,49.90395724,13.37310226,52.50892665,77.0804529
24,49.63307347,146.4327844,13.37310226,52.50892665,77.0804529
25,48.96211566,-92.05208943,13.37310226,52.50892665,77.0804529
29,15.37108963,-154.7519774,13.37310226,52.50892665,77.0804529
32,35.54315156,-70.31695665,13.37310226,52.50892665,77.0804529
41,17.97848991,-78.52898306,13.37310226,52.50892665,77.0804529
42,17.96759261,-22.06557171,13.37310226,52.50892665,77.0804529
50,76.47908549,53.69211087,13.37310226,52.50892665,77.0804529
59,40.34343962,41.83443083,13.37310226,52.50892665,77.0804529
60,59.0163316,136.6783359,13.37310226,52.50892665,77.0804529
61,18.57479479,-177.9513376,13.37310226,52.50892665,77.0804529
2,22.67194428,122.4260171,13.37310004,52.50893566,77.08432431
6,27.50647259,74.88494019,13.37310004,52.50893566,77.08432431
12,85.18402163,-11.54843721,13.37310004,52.50893566,77.08432431
14,32.87209153,-58.22148168,13.37310004,52.50893566,77.08432431
19,29.42912068,49.90395724,13.37310004,52.50893566,77.08432431
24,49.63307347,146.4327844,13.37310004,52.50893566,77.08432431
25,48.96211565,-92.05208943,13.37310004,52.50893566,77.08432431
29,15.37108962,-154.7519774,13.37310004,52.50893566,77.08432431
32,35.54315155,-70.31695665,13.37310004,52.50893566,77.08432431
41,17.9784899,-78.52898306,13.37310004,52.50893566,77.08432431
42,17.9675926,-22.06557171,13.37310004,52.50893566,77.08432431
50,76.47908548,53.69211087,13.37310004,52.50893566,77.08432431
59,40.34343961,41.83443083,13.37310004,52.50893566,77.08432431
60,59.0163316,136.6783359,13.37310004,52.50893566,77.08432431
61,18.57479478,-177.9513376,13.37310004,52.50893566,77.08432431
6,27.50647258,74.88494019,13.37309697,52.50894885,77.09009379
12,85.18402163,-11.54843721,13.37309697,52.50894885,77.09009379
14,32.87209152,-58.22148168,13.37309697,52.50894885,77.09009379
19,29.42912067,49.90395724,13.37309697,52.50894885,77.09009379
24,49.63307346,146.4327844,13.37309697,52.50894885,77.09009379
25,48.96211564,-92.05208943,13.37309697,52.50894885,77.09009379
29,15.37108961,-154.7519774,13.37309697,52.50894885,77.09009379
32,35.54315154,-70.31695665,13.37309697,52.50894885,77.09009379
41,17.97848989,-78.52898306,13.37309697,52.50894885,77.09009379
42,17.96759259,-22.06557171,13.37309697,52.50894885,77.09009379
50,76.47908548,53.69211087,13.37309697,52.50894885,77.09009379
59,40.3434396,41.83443083,13.37309697,52.50894885,77.09009379
60,59.01633159,136.6783359,13.37309697,52.50894885,77.09009379
61,18.57479477,-177.9513376,13.37309697,52.50894885,77.09009379
2,22.67194426,122.4260171,13.3730942,52.50896155,77.09582113
6,27.50647257,74.88494019,13.3730942,52.50896155,77.09582113
12,85.18402163,-11.54843721,13.3730942,52.50896155,77.09582113
14,32.87209151,-58.22148168,13.3730942,52.50896155,77.09582113
19,29.42912066,49.90395724,13.3730942,52.50896155,77.09582113
24,49.63307345,146.4327844,13.3730942,52.50896155,77.09582113
25,48.96211563,-92.05208943,13.3730942,52.50896155,77.09582113
29,15.37108959,-154.7519774,13.3730942,52.50896155,77.09582113
32,35.54315153,-70.31695665,13.3730942,52.50896155,77.09582113
41,17.97848987,-78.52898306,13.3730942,52.50896155,77.09582113
42,17.96759258,-22.06557171,13.3730942,52.50896155,77.09582113
50,76.47908548,53.69211087,13.3730942,52.50896155,77.09582113
59,40.34343959,41.83443083,13.3730942,52.50896155,77.09582113
60,59.01633158,136.6783359,13.3730942,52.50896155,77.09582113
61,18.57479475,-177.9513376,13.3730942,52.50896155,77.09582113
2,22.67194425,122.4260171,13.37309254,52.50896972,77.09961782
6,27.50647256,74.88494019,13.37309254,52.50896972,77.09961782
12,85.18402163,-11.54843721,13.37309254,52.50896972,77.09961782
14,32.8720915,-58.22148168,13.37309254,52.50896972,77.09961782
19,29.42912065,49.90395724,13.37309254,52.50896972,77.09961782
24,49.63307344,146.4327844,13.37309254,52.50896972,77.09961782
25,48.96211562,-92.05208943,13.37309254,52.50896972,77.09961782
32,35.54315152,-70.31695665,13.37309254,52.50896972,77.09961782
41,17.97848986,-78.52898306,13.37309254,52.50896972,77.09961782
42,17.96759257,-22.06557171,13.37309254,52.50896972,77.09961782
50,76.47908547,53.69211087,13.37309254,52.50896972,77.09961782
59,40.34343958,41.83443083,13.37309254,52.50896972,77.09961782
60,59.01633158,136.6783359,13.37309254,52.50896972,77.09961782
61,18.57479474,-177.9513376,13.37309254,52.50896972,77.09961782
6,27.50647255,74.88494019,13.37309101,52.50897743,77.10339863
12,85.18402163,-11.54843721,13.37309101,52.50897743,77.10339863
14,32.87209149,-58.22148168,13.37309101,52.50897743,77.10339863
19,29.42912064,49.90395724,13.37309101,52.50897743,77.10339863
24,49.63307343,146.4327844,13.37309101,52.50897743,77.10339863
25,48.96211562,-92.05208943,13.37309101,52.50897743,77.10339863
32,35.54315151,-70.31695665,13.37309101,52.50897743,77.10339863
41,17.97848985,-78.52898306,13.37309101,52.50897743,77.10339863
42,17.96759256,-22.06557171,13.37309101,52.50897743,77.10339863
50,76.47908547,53.69211087,13.37309101,52.50897743,77.10339863
59,40.34343957,41.83443083,13.37309101,52.50897743,77.10339863
60,59.01633157,136.6783359,13.37309101,52.50897743,77.10339863
61,18.57479474,-177.9513376,13.37309101,52.50897743,77.10339863
2,22.67194423,122.4260171,13.37308962,52.50898481,77.10716478
6,27.50647254,74.88494019,13.37308962,52.50898481,77.10716478
12,85.18402163,-11.54843721,13.37308962,52.50898481,77.10716478
14,32.87209149,-58.22148168,13.37308962,52.50898481,77.10716478
19,29.42912063,49.90395724,13.37308962,52.50898481,77.10716478
24,49.63307343,146.4327844,13.37308962,52.50898481,77.10716478
25,48.96211561,-92.05208943,13.37308962,52.50898481,77.10716478
32,35.54315151,-70.31695665,13.37308962,52.50898481,77.10716478
41,17.97848984,-78.52898306,13.37308962,52.50898481,77.10716478
42,17.96759255,-22.06557171,13.37308962,52.50898481,77.10716478
50,76.47908547,53.69211087,13.37308962,52.50898481,77.10716478
59,40.34343956,41.83443083,13.37308962,52.50898481,77.10716478
60,59.01633157,136.6783359,13.37308962,52.50898481,77.10716478
61,18.57479473,-177.9513376,13.37308962,52.50898481,77.10716478
2,22.67194422,122.4260171,13.37308837,52.50899187,77.11091738
6,27.50647253,74.88494019,13.37308837,52.50899187,77.11091738
12,85.18402163,-11.54843721,13.37308837,52.50899187,77.11091738
14,32.87209148,-58.22148168,13.37308837,52.50899187,77.11091738
19,29.42912062,49.90395724,13.37308837,52.50899187,77.11091738
24,49.63307342,146.4327844,13.37308837,52.50899187,77.11091738
29,15.37108956,-154.7519774,13.37308837,52.50899187,77.11091738
32,35.5431515,-70.31695665,13.37308837,52.50899187,77.11091738
41,17.97848984,-78.52898306,13.37308837,52.50899187,77.11091738
50,76.47908547,53.69211087,13.37308837,52.50899187,77.11091738
59,40.34343955,41.83443083,13.37308837,52.50899187,77.11091738
60,59.01633156,136.6783359,13.37308837,52.50899187,77.11091738
61,18.57479472,-177.9513376,13.37308837,52.50899187,77.11091738
2,22.67194421,122.4260171,13.37308725,52.50899832,77.11465773
6,27.50647252,74.88494019,13.37308725,52.50899832,77.11465773
12,85.18402163,-11.54843721,13.37308725,52.50899832,77.11465773
14,32.87209147,-58.22148168,13.37308725,52.50899832,77.11465773
19,29.42912062,49.90395724,13.37308725,52.50899832,77.11465773
24,49.63307341,146.4327844,13.37308725,52.50899832,77.11465773
25,48.9621156,-92.05208943,13.37308725,52.50899832,77.11465773
29,15.37108955,-154.7519774,13.37308725,52.50899832,77.11465773
32,35.54315149,-70.31695665,13.37308725,52.50899832,77.11465773
50,76.47908546,53.69211087,13.37308725,52.50899832,77.11465773
59,40.34343955,41.83443083,13.37308725,52.50899832,77.11465773
60,59.01633155,136.6783359,13.37308725,52.50899832,77.11465773
61,18.57479471,-177.9513376,13.37308725,52.50899832,77.11465773
2,22.67194421,122.4260171,13.37308627,52.50900431,77.11838708
6,27.50647252,74.88494019,13.37308627,52.50900431,77.11838708
12,85.18402163,-11.54843721,13.37308627,52.50900431,77.11838708
14,32.87209146,-58.22148168,13.37308627,52.50900431,77.11838708
19,29.42912061,49.90395724,13.37308627,52.50900431,77.11838708
24,49.63307341,146.4327844,13.37308627,52.50900431,77.11838708
25,48.96211559,-92.05208943,13.37308627,52.50900431,77.11838708
29,15.37108954,-154.7519774,13.37308627,52.50900431,77.11838708
32,35.54315148,-70.31695665,13.37308627,52.50900431,77.11838708
41,17.97848982,-78.52898306,13.37308627,52.50900431,77.11838708
42,17.96759252,-22.06557171,13.37308627,52.50900431,77.11838708
50,76.47908546,53.69211087,13.37308627,52.50900431,77.11838708
59,40.34343954,41.83443083,13.37308627,52.50900431,77.11838708
60,59.01633155,136.6783359,13.37308627,52.50900431,77.11838708
61,18.5747947,-177.9513376,13.37308627,52.50900431,77.11838708
2,22.6719442,122.4260171,13.37308545,52.50900984,77.12210715
6,27.50647251,74.88494019,13.37308545,52.50900984,77.12210715
12,85.18402162,-11.54843721,13.37308545,52.50900984,77.12210715
14,32.87209145,-58.22148168,13.37308545,52.50900984,77.12210715
19,29.4291206,49.90395724,13.37308545,52.50900984,77.12210715
24,49.6330734,146.4327844,13.37308545,52.50900984,77.12210715
25,48.96211558,-92.05208943,13.37308545,52.50900984,77.12210715
29,15.37108953,-154.7519774,13.37308545,52.50900984,77.12210715
32,35.54315147,-70.31695665,13.37308545,52.50900984,77.12210715
41,17.97848981,-78.52898306,13.37308545,52.50900984,77.12210715
42,17.96759251,-22.06557171,13.37308545,52.50900984,77.12210715
50,76.47908546,53.69211087,13.37308545,52.50900984,77.12210715
59,40.34343953,41.83443083,13.37308545,52.50900984,77.12210715
60,59.01633154,136.6783359,13.37308545,52.50900984,77.12210715
61,18.57479469,-177.9513376,13.37308545,52.50900984,77.12210715
2,22.67194419,122.4260171,13.37308477,52.50901487,77.12581942
6,27.5064725,74.88494019,13.37308477,52.50901487,77.12581942
12,85.18402162,-11.54843721,13.37308477,52.50901487,77.12581942
14,32.87209145,-58.22148168,13.37308477,52.50901487,77.12581942
19,29.42912059,49.90395724,13.37308477,52.50901487,77.12581942
24,49.63307339,146.4327844,13.37308477,52.50901487,77.12581942
25,48.96211558,-92.05208943,13.37308477,52.50901487,77.12581942
29,15.37108952,-154.7519774,13.37308477,52.50901487,77.12581942
32,35.54315147,-70.31695665,13.37308477,52.50901487,77.12581942
41,17.9784898,-78.52898306,13.37308477,52.50901487,77.12581942
42,17.9675925,-22.06557171,13.37308477,52.50901487,77.12581942
50,76.47908546,53.69211087,13.37308477,52.50901487,77.12581942
59,40.34343952,41.83443083,13.37308477,52.50901487,77.12581942
60,59.01633154,136.6783359,13.37308477,52.50901487,77.12581942
61,18.57479468,-177.9513376,13.37308477,52.50901487,77.12581942
2,22.67194418,122.4260171,13.37308427,52.50901928,77.12952513
6,27.50647249,74.88494019,13.37308427,52.50901928,77.12952513
12,85.18402162,-11.54843721,13.37308427,52.50901928,77.12952513
14,32.87209144,-58.22148168,13.37308427,52.50901928,77.12952513
19,29.42912058,49.90395724,13.37308427,52.50901928,77.12952513
24,49.63307339,146.4327844,13.37308427,52.50901928,77.12952513
25,48.96211557,-92.05208943,13.37308427,52.50901928,77.12952513
29,15.37108952,-154.7519774,13.37308427,52.50901928,77.12952513
32,35.54315146,-70.31695665,13.37308427,52.50901928,77.12952513
41,17.97848979,-78.52898306,13.37308427,52.50901928,77.12952513
50,76.47908545,53.69211087,13.37308427,52.50901928,77.12952513
59,40.34343952,41.83443083,13.37308427,52.50901928,77.12952513
60,59.01633153,136.6783359,13.37308427,52.50901928,77.12952513
61,18.57479467,-177.9513376,13.37308427,52.50901928,77.12952513
2,22.67194417,122.4260171,13.37308391,52.50902317,77.13322558
6,27.50647248,74.88494019,13.37308391,52.50902317,77.13322558
12,85.18402162,-11.54843721,13.37308391,52.50902317,77.13322558
14,32.87209143,-58.22148168,13.37308391,52.50902317,77.13322558
19,29.42912058,49.90395724,13.37308391,52.50902317,77.13322558
24,49.63307338,146.4327844,13.37308391,52.50902317,77.13322558
25,48.96211557,-92.05208943,13.37308391,52.50902317,77.13322558
29,15.37108951,-154.7519774,13.37308391,52.50902317,77.13322558
32,35.54315145,-70.31695665,13.37308391,52.50902317,77.13322558
41,17.97848978,-78.52898306,13.37308391,52.50902317,77.13322558
42,17.96759249,-22.06557171,13.37308391,52.50902317,77.13322558
50,76.47908545,53.69211087,13.37308391,52.50902317,77.13322558
59,40.34343951,41.83443083,13.37308391,52.50902317,77.13322558
60,59.01633153,136.6783359,13.37308391,52.50902317,77.13322558
61,18.57479466,-177.9513376,13.37308391,52.50902317,77.13322558
2,22.67194416,122.4260171,13.37308368,52.50902636,77.13692221
6,27.50647248,74.88494019,13.37308368,52.50902636,77.13692221
12,85.18402162,-11.54843721,13.37308368,52.50902636,77.13692221
14,32.87209142,-58.22148168,13.37308368,52.50902636,77.13692221
19,29.42912057,49.90395724,13.37308368,52.50902636,77.13692221
24,49.63307337,146.4327844,13.37308368,52.50902636,77.13692221
25,48.96211556,-92.05208943,13.37308368,52.50902636,77.13692221
29,15.3710895,-154.7519774,13.37308368,52.50902636,77.13692221
32,35.54315144,-70.31695665,13.37308368,52.50902636,77.13692221
41,17.97848977,-78.52898306,13.37308368,52.50902636,77.13692221
42,17.96759248,-22.06557171,13.37308368,52.50902636,77.13692221
50,76.47908545,53.69211087,13.37308368,52.50902636,77.13692221
59,40.3434395,41.83443083,13.37308368,52.50902636,77.13692221
60,59.01633152,136.6783359,13.37308368,52.50902636,77.13692221
61,18.57479466,-177.9513376,13.37308368,52.50902636,77.13692221
2,22.67194416,122.4260171,13.37308354,52.50902895,77.14061632
6,27.50647247,74.88494019,13.37308354,52.50902895,77.14061632
12,85.18402162,-11.54843721,13.37308354,52.50902895,77.14061632
14,32.87209141,-58.22148168,13.37308354,52.50902895,77.14061632
19,29.42912056,49.90395724,13.37308354,52.50902895,77.14061632
24,49.63307337,146.4327844,13.37308354,52.50902895,77.14061632
25,48.96211555,-92.05208943,13.37308354,52.50902895,77.14061632
29,15.37108949,-154.7519774,13.37308354,52.50902895,77.14061632
32,35.54315144,-70.31695665,13.37308354,52.50902895,77.14061632
41,17.97848976,-78.52898306,13.37308354,52.50902895,77.14061632
42,17.96759247,-22.06557171,13.37308354,52.50902895,77.14061632
50,76.47908545,53.69211087,13.37308354,52.50902895,77.14061632
59,40.34343949,41.83443083,13.37308354,52.50902895,77.14061632
60,59.01633152,136.6783359,13.37308354,52.50902895,77.14061632
61,18.57479465,-177.9513376,13.37308354,52.50902895,77.14061632
2,22.67194415,122.4260171,13.37308346,52.50903104,77.14431039
6,27.50647246,74.88494019,13.37308346,52.50903104,77.14431039
12,85.18402162,-11.54843721,13.37308346,52.50903104,77.14431039
14,32.87209141,-58.22148168,13.37308346,52.50903104,77.14431039
19,29.42912055,49.90395724,13.37308346,52.50903104,77.14431039
24,49.63307336,146.4327844,13.37308346,52.50903104,77.14431039
25,48.96211555,-92.05208943,13.37308346,52.50903104,77.14431039
29,15.37108948,-154.7519774,13.37308346,52.50903104,77.14431039
32,35.54315143,-70.31695665,13.37308346,52.50903104,77.14431039
41,17.97848976,-78.52898306,13.37308346,52.50903104,77.14431039
42,17.96759246,-22.06557171,13.37308346,52.50903104,77.14431039
50,76.47908544,53.69211087,13.37308346,52.50903104,77.14431039
59,40.34343949,41.83443083,13.37308346,52.50903104,77.14431039
60,59.01633151,136.6783359,13.37308346,52.50903104,77.14431039
61,18.57479464,-177.9513376,13.37308346,52.50903104,77.14431039
2,22.67194414,122.4260171,13.37308342,52.50903265,77.14800662
6,27.50647245,74.88494019,13.37308342,52.50903265,77.14800662
12,85.18402162,-11.54843721,13.37308342,52.50903265,77.14800662
14,32.8720914,-58.22148168,13.37308342,52.50903265,77.14800662
19,29.42912054,49.90395724,13.37308342,52.50903265,77.14800662
24,49.63307336,146.4327844,13.37308342,52.50903265,77.14800662
25,48.96211554,-92.05208943,13.37308342,52.50903265,77.14800662
29,15.37108947,-154.7519774,13.37308342,52.50903265,77.14800662
32,35.54315142,-70.31695665,13.37308342,52.50903265,77.14800662
41,17.97848975,-78.52898306,13.37308342,52.50903265,77.14800662
42,17.96759245,-22.06557171,13.37308342,52.50903265,77.14800662
50,76.47908544,53.69211087,13.37308342,52.50903265,77.14800662
59,40.34343948,41.83443083,13.37308342,52.50903265,77.14800662
60,59.0163315,136.6783359,13.37308342,52.50903265,77.14800662
61,18.57479463,-177.9513376,13.37308342,52.50903265,77.14800662
2,22.67194413,122.4260171,13.37308341,52.50903389,77.15170747
6,27.50647244,74.88494019,13.37308341,52.50903389,77.15170747
12,85.18402162,-11.54843721,13.37308341,52.50903389,77.15170747
14,32.87209139,-58.22148168,13.37308341,52.50903389,77.15170747
19,29.42912054,49.90395724,13.37308341,52.50903389,77.15170747
24,49.63307335,146.4327844,13.37308341,52.50903389,77.15170747
25,48.96211553,-92.05208943,13.37308341,52.50903389,77.15170747
29,15.37108947,-154.7519774,13.37308341,52.50903389,77.15170747
32,35.54315141,-70.31695665,13.37308341,52.50903389,77.15170747
41,17.97848974,-78.52898306,13.37308341,52.50903389,77.15170747
42,17.96759244,-22.06557171,13.37308341,52.50903389,77.15170747
50,76.47908544,53.69211087,13.37308341,52.50903389,77.15170747
59,40.34343947,41.83443083,13.37308341,52.50903389,77.15170747
60,59.0163315,136.6783359,13.37308341,52.50903389,77.15170747
61,18.57479462,-177.9513376,13.37308341,52.50903389,77.15170747
2,22.67194412,122.4260171,13.37308341,52.50903478,77.15541455
6,27.50647243,74.88494019,13.37308341,52.50903478,77.15541455
12,85.18402162,-11.54843721,13.37308341,52.50903478,77.15541455
14,32.87209138,-58.22148168,13.37308341,52.50903478,77.15541455
19,29.42912053,49.90395724,13.37308341,52.50903478,77.15541455
24,49.63307334,146.4327844,13.37308341,52.50903478,77.15541455
25,48.96211553,-92.05208943,13.37308341,52.50903478,77.15541455
29,15.37108946,-154.7519774,13.37308341,52.50903478,77.15541455
32,35.5431514,-70.31695665,13.37308341,52.50903478,77.15541455
41,17.97848973,-78.52898306,13.37308341,52.50903478,77.15541455
42,17.96759243,-22.06557171,13.37308341,52.50903478,77.15541455
50,76.47908544,53.69211087,13.37308341,52.50903478,77.15541455
59,40.34343946,41.83443083,13.37308341,52.50903478,77.15541455
60,59.01633149,136.6783359,13.37308341,52.50903478,77.15541455
61,18.57479461,-177.9513376,13.37308341,52.50903478,77.15541455
2,22.67194412,122.4260171,13.37308342,52.50903525,77.15912847
6,27.50647243,74.88494019,13.37308342,52.50903525,77.15912847
12,85.18402162,-11.54843721,13.37308342,52.50903525,77.15912847
14,32.87209138,-58.22148168,13.37308342,52.50903525,77.15912847
19,29.42912052,49.90395724,13.37308342,52.50903525,77.15912847
24,49.63307334,146.4327844,13.37308342,52.50903525,77.15912847
25,48.96211552,-92.05208943,13.37308342,52.50903525,77.15912847
29,15.37108945,-154.7519774,13.37308342,52.50903525,77.15912847
32,35.5431514,-70.31695665,13.37308342,52.50903525,77.15912847
41,17.97848972,-78.52898306,13.37308342,52.50903525,77.15912847
42,17.96759242,-22.06557171,13.37308342,52.50903525,77.15912847
50,76.47908543,53.69211087,13.37308342,52.50903525,77.15912847
59,40.34343945,41.83443083,13.37308342,52.50903525,77.15912847
60,59.01633149,136.6783359,13.37308342,52.50903525,77.15912847
61,18.5747946,-177.9513376,13.37308342,52.50903525,77.15912847
2,22.67194411,122.4260171,13.373085,52.50903663,77.16284848
6,27.50647242,74.88494019,13.373085,52.50903663,77.16284848
12,85.18402161,-11.54843721,13.373085,52.50903663,77.16284848
14,32.87209137,-58.22148168,13.373085,52.50903663,77.16284848
19,29.42912051,49.90395724,13.373085,52.50903663,77.16284848
24,49.63307333,146.4327844,13.373085,52.50903663,77.16284848
25,48.96211551,-92.05208943,13.373085,52.50903663,77.16284848
29,15.37108944,-154.7519774,13.373085,52.50903663,77.16284848
32,35.54315139,-70.31695665,13.373085,52.50903663,77.16284848
41,17.97848971,-78.52898306,13.373085,52.50903663,77.16284848
42,17.96759242,-22.06557171,13.373085,52.50903663,77.16284848
50,76.47908543,53.69211087,13.373085,52.50903663,77.16284848
59,40.34343945,41.83443083,13.373085,52.50903663,77.16284848
60,59.01633148,136.6783359,13.373085,52.50903663,77.16284848
61,18.57479459,-177.9513376,13.373085,52.50903663,77.16284848
2,22.6719441,122.4260171,13.37308456,52.50903729,77.16658137
6,27.50647241,74.88494019,13.37308456,52.50903729,77.16658137
12,85.18402161,-11.54843721,13.37308456,52.50903729,77.16658137
14,32.87209136,-58.22148168,13.37308456,52.50903729,77.16658137
19,29.4291205,49.90395724,13.37308456,52.50903729,77.16658137
24,49.63307332,146.4327844,13.37308456,52.50903729,77.16658137
25,48.96211551,-92.05208943,13.37308456,52.50903729,77.16658137
29,15.37108943,-154.7519774,13.37308456,52.50903729,77.16658137
32,35.54315138,-70.31695665,13.37308456,52.50903729,77.16658137
41,17.9784897,-78.52898306,13.37308456,52.50903729,77.16658137
42,17.96759241,-22.06557171,13.37308456,52.50903729,77.16658137
50,76.47908543,53.69211087,13.37308456,52.50903729,77.16658137
59,40.34343944,41.83443083,13.37308456,52.50903729,77.16658137
60,59.01633148,136.6783359,13.37308456,52.50903729,77.16658137
61,18.57479459,-177.9513376,13.37308456,52.50903729,77.16658137
2,22.67194409,122.4260171,13.37308984,52.50904092,77.17033731
6,27.5064724,74.88494019,13.37308984,52.50904092,77.17033731
12,85.18402161,-11.54843721,13.37308984,52.50904092,77.17033731
14,32.87209135,-58.22148168,13.37308984,52.50904092,77.17033731
19,29.42912049,49.90395724,13.37308984,52.50904092,77.17033731
24,49.63307332,146.4327844,13.37308984,52.50904092,77.17033731
25,48.9621155,-92.05208943,13.37308984,52.50904092,77.17033731
29,15.37108942,-154.7519774,13.37308984,52.50904092,77.17033731
32,35.54315137,-70.31695665,13.37308984,52.50904092,77.17033731
41,17.97848969,-78.52898306,13.37308984,52.50904092,77.17033731
42,17.9675924,-22.06557171,13.37308984,52.50904092,77.17033731
50,76.47908542,53.69211087,13.37308984,52.50904092,77.17033731
59,40.34343943,41.83443083,13.37308984,52.50904092,77.17033731
60,59.01633147,136.6783359,13.37308984,52.50904092,77.17033731
61,18.57479458,-177.9513376,13.37308984,52.50904092,77.17033731
2,22.67194408,122.4260171,13.3730901,52.50904119,77.17411435
6,27.50647239,74.88494019,13.3730901,52.50904119,77.17411435
12,85.18402161,-11.54843721,13.3730901,52.50904119,77.17411435
14,32.87209134,-58.22148168,13.3730901,52.50904119,77.17411435
19,29.42912049,49.90395724,13.3730901,52.50904119,77.17411435
24,49.63307331,146.4327844,13.3730901,52.50904119,77.17411435
25,48.96211549,-92.05208943,13.3730901,52.50904119,77.17411435
29,15.37108941,-154.7519774,13.3730901,52.50904119,77.17411435
32,35.54315137,-70.31695665,13.3730901,52.50904119,77.17411435
41,17.97848968,-78.52898306,13.3730901,52.50904119,77.17411435
42,17.96759239,-22.06557171,13.3730901,52.50904119,77.17411435
50,76.47908542,53.69211087,13.3730901,52.50904119,77.17411435
59,40.34343942,41.83443083,13.3730901,52.50904119,77.17411435
60,59.01633147,136.6783359,13.3730901,52.50904119,77.17411435
61,18.57479457,-177.9513376,13.3730901,52.50904119,77.17411435
2,22.67194407,122.4260171,13.37308967,52.50904268,77.17791586
6,27.50647239,74.88494019,13.37308967,52.50904268,77.17791586
12,85.18402161,-11.54843721,13.37308967,52.50904268,77.17791586
14,32.87209134,-58.22148168,13.37308967,52.50904268,77.17791586
19,29.42912048,49.90395724,13.37308967,52.50904268,77.17791586
24,49.6330733,146.4327844,13.37308967,52.50904268,77.17791586
25,48.96211549,-92.05208943,13.37308967,52.50904268,77.17791586
29,15.37108941,-154.7519774,13.37308967,52.50904268,77.17791586
32,35.54315136,-70.31695665,13.37308967,52.50904268,77.17791586
41,17.97848968,-78.52898306,13.37308967,52.50904268,77.17791586
42,17.96759238,-22.06557171,13.37308967,52.50904268,77.17791586
50,76.47908542,53.69211087,13.37308967,52.50904268,77.17791586
59,40.34343941,41.83443083,13.37308967,52.50904268,77.17791586
60,59.01633146,136.6783359,13.37308967,52.50904268,77.17791586
61,18.57479456,-177.9513376,13.37308967,52.50904268,77.17791586
2,22.67194406,122.4260171,13.37308974,52.50904284,77.18174974
6,27.50647238,74.88494019,13.37308974,52.50904284,77.18174974
12,85.18402161,-11.54843721,13.37308974,52.50904284,77.18174974
14,32.87209133,-58.22148168,13.37308974,52.50904284,77.18174974
19,29.42912047,49.90395724,13.37308974,52.50904284,77.18174974
24,49.6330733,146.4327844,13.37308974,52.50904284,77.18174974
25,48.96211548,-92.05208943,13.37308974,52.50904284,77.18174974
29,15.3710894,-154.7519774,13.37308974,52.50904284,77.18174974
32,35.54315135,-70.31695665,13.37308974,52.50904284,77.18174974
41,17.97848967,-78.52898306,13.37308974,52.50904284,77.18174974
42,17.96759237,-22.06557171,13.37308974,52.50904284,77.18174974
50,76.47908542,53.69211087,13.37308974,52.50904284,77.18174974
59,40.34343941,41.83443083,13.37308974,52.50904284,77.18174974
60,59.01633145,136.6783359,13.37308974,52.50904284,77.18174974
61,18.57479455,-177.9513376,13.37308974,52.50904284,77.18174974
2,22.67194406,122.4260171,13.37308969,52.50904299,77.18563828
