GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol stat);Position type (pos type);Latitude (lat) [deg];Longitude (lon) [deg];Height above mean sea level (hgt) [m];Undulation (undulation) [m];Datum ID number (datum id#);Latitude standard deviation (lat σ) [m];Longitude standard deviation (lon σ) [m];Height standard deviation (hgt σ) [m];Base station ID (stn id);Differential age in seconds (diff_age) [s];Solution age in seconds (sol_age) [s];Number of satellites tracked (#SVs);Number of satellites used in solution (#solnSVs);Number of satellites with L1/E1/B1 signals used in solution (#solnL1SVs);Number of satellites with multi-frequency signals used in solution (#solnMultiSVs);Extended solution status (ext sol stat);Galileo and BeiDou signals used mask (Galileo and BeiDou sig mask);GPS and GLONASS signals used mask (GPS and GLONASS sig mask)
1913;315023.5;0;50;50.1112166875082;8.66296704679968;98.1993095818907;48.2000007629395;61;0.0343793667852879;0.0399952195584774;0.144904002547264;4095;1.5;0;6;5;5;5;0;51;0
1913;315023.55;0;50;50.1112147203317;8.66296932484321;98.2760379007086;48.2000007629395;61;0.0344935916364193;0.0403258912265301;0.146220684051514;4095;1.54999995231628;0;6;5;5;5;0;51;0
1913;315023.6;0;50;50.1112125258909;8.66297064624559;98.2456055423245;48.2000007629395;61;0.0346074551343918;0.0406535975635052;0.147525176405907;4095;1.60000002384186;0;6;5;5;5;0;51;0
1913;315023.65;0;50;50.1112105498069;8.66297214383029;98.2880481826141;48.2000007629395;61;0.0347209870815277;0.0409786365926266;0.148818135261536;4095;1.64999997615814;0;6;5;5;5;0;51;0
1913;315023.7;0;50;50.1112083005532;8.6629738688265;98.3053624890745;48.2000007629395;61;0.0348341800272465;0.0412930995225906;0.150068938732147;4095;1.70000004768372;0;6;6;6;5;0;51;0
1913;315023.75;0;50;50.1112060093143;8.66297504044089;98.2368622766808;48.2000007629395;61;0.034947045147419;0.0416048094630241;0.151308014988899;4095;1.75;0;6;6;6;6;0;51;0
1913;315023.8;0;50;50.1112039022768;8.66297658902638;98.2769919643179;48.2000007629395;61;0.0350596010684967;0.0419149734079838;0.152539923787117;4095;1.79999995231628;0;6;6;6;6;0;51;0
1913;315023.85;0;50;50.1112017658356;8.66297771946226;98.3966535925865;48.2000007629395;61;0.0351718477904797;0.0422239638864994;0.153766110539436;4095;1.85000002384186;0;6;6;6;6;0;51;0
1913;315023.9;0;50;50.1111994445041;8.66297902055296;98.4177013048902;48.2000007629395;61;0.0352837890386581;0.0425315760076046;0.154985830187798;4095;1.89999997615814;0;6;6;6;6;0;51;0
1913;315023.95;0;50;50.1111971698096;8.66298039301238;98.3790774745867;48.2000007629395;61;0.0353954248130322;0.0428367555141449;0.156195223331451;4095;1.95000004768372;0;6;6;6;6;0;51;0
1913;315024;0;50;50.111195058426;8.66298197846288;98.3847267040983;48.2000007629395;61;0.0355067513883114;0.0431395433843136;0.157394483685493;4095;2;0;6;6;6;6;0;51;0
1913;315024.05;0;50;50.1111926558989;8.66298298466453;98.4556644838303;48.2000007629395;61;0.0356177687644959;0.0434386655688286;0.158578887581825;4095;2.04999995231628;0;6;6;6;6;0;51;0
1913;315024.1;0;50;50.1111907017244;8.66298490898661;98.4376459466293;48.2000007629395;61;0.0357284881174564;0.0437354147434235;0.15975333750248;4095;2.09999990463257;0;6;6;6;6;0;51;0
1913;315024.15;0;50;50.1111887103119;8.6629867443819;98.4313518805429;48.2000007629395;61;0.0358389131724834;0.0440298542380333;0.160918101668358;4095;2.15000009536743;0;6;6;6;6;0;51;0
1913;315024.2;0;50;50.1111863821499;8.66298818569293;98.4275849536061;48.2000007629395;61;0.0359490774571896;0.0443266369402409;0.162090599536896;4095;2.20000004768372;0;6;6;6;6;0;51;0
1913;315024.25;0;50;50.1111841790683;8.66298953137614;98.4223116505891;48.2000007629395;61;0.0360589362680912;0.0446187071502209;0.163244515657425;4095;2.25;0;6;6;6;6;0;51;0
1913;315024.3;0;50;50.1111820277268;8.66299098482553;98.3434086218476;48.2000007629395;61;0.0361685082316399;0.0449086353182793;0.164389461278915;4095;2.29999995231628;0;6;6;6;6;0;51;0
1913;315024.35;0;50;50.1111795869146;8.66299234321549;98.4058590373024;48.2000007629395;61;0.0362778045237064;0.0451964139938354;0.165525451302528;4095;2.34999990463257;0;6;6;6;6;0;51;0
1913;315024.4;0;50;50.1111776366713;8.66299355611369;98.4919448690489;48.2000007629395;61;0.0363868176937103;0.0454821474850178;0.166652902960777;4095;2.40000009536743;0;6;6;6;6;0;51;0
1913;315024.45;0;50;50.1111755685227;8.6629950363512;98.5813535852358;48.2000007629395;61;0.0364955589175224;0.04576575756073;0.167771577835083;4095;2.45000004768372;0;7;6;6;6;0;51;0
1913;315024.5;0;50;50.11117320699;8.66299660858913;98.5274755451828;48.2000007629395;61;0.0366036519408226;0.046044934540987;0.168850973248482;4095;2.5;0;7;7;7;6;0;51;0
1913;315024.55;0;50;50.1111709214522;8.66299797010814;98.5772689310834;48.2000007629395;61;0.036711510270834;0.0463223494589329;0.169925585389137;4095;2.54999995231628;0;7;7;7;6;0;51;0
1913;315024.6;0;50;50.1111688721421;8.66299928106633;98.6750557702035;48.2000007629395;61;0.0368187800049782;0.0465957559645176;0.170965939760208;4095;2.59999990463257;0;7;7;7;6;0;51;0
1913;315024.65;0;50;50.1111664340322;8.66300129553445;98.5397536344826;48.2000007629395;61;0.0369257628917694;0.0468671098351479;0.171997085213661;4095;2.65000009536743;0;7;7;7;6;0;51;0
1913;315024.7;0;50;50.111164252102;8.66300307629517;98.5852983444929;48.2000007629395;61;0.0370324663817883;0.0471363887190819;0.173018857836723;4095;2.70000004768372;0;8;7;7;6;0;51;0
1913;315024.75;0;50;50.1111617132454;8.6630042746908;98.5050887465477;48.2000007629395;61;0.0371388532221317;0.0474024675786495;0.174024969339371;4095;2.75;0;8;8;8;6;0;51;0
1913;315024.8;0;50;50.1111595070265;8.66300634273727;98.4240995943546;48.2000007629395;61;0.0372449867427349;0.0476667284965515;0.175024047493935;4095;2.79999995231628;0;8;8;8;6;0;51;0
1913;315024.85;0;50;50.1111574662718;8.66300739200029;98.582550377585;48.2000007629395;61;0.0373508669435978;0.0479311086237431;0.176021590828896;4095;2.84999990463257;0;8;8;8;6;0;51;0
1913;315024.9;0;50;50.1111552325572;8.66300796893772;98.6594633050263;48.2000007629395;61;0.0374564789235592;0.0481935627758503;0.177010670304298;4095;2.90000009536743;0;8;8;8;6;0;51;0
1913;315024.95;0;50;50.1111528576365;8.66300956213038;98.6237336546183;48.2000007629395;61;0.0375620238482952;0.0484558343887329;0.178008764982224;4095;2.95000004768372;0;8;8;8;7;0;51;0
1913;315025;0;50;50.1111505660809;8.66301123015439;98.4618520224467;48.2000007629395;61;0.0376673117280006;0.0487166121602058;0.179000318050385;4095;3;0;8;8;8;7;0;51;0
1913;315025.05;0;50;50.1111482975233;8.66301311401832;98.5330366427079;48.2000007629395;61;0.0377723537385464;0.0489784963428974;0.179992288351059;4095;3.04999995231628;0;8;8;8;7;0;51;0
1913;315025.1;0;50;50.1111459817695;8.6630147126772;98.493989162147;48.2000007629395;61;0.0378771424293518;0.0492379181087017;0.180974826216698;4095;3.09999990463257;0;8;8;8;7;0;51;0
1913;315025.15;0;50;50.1111438062556;8.66301615727001;98.5598981566727;48.2000007629395;61;0.0382596850395203;0.0527930483222008;0.188496544957161;4095;3.15000009536743;0;8;8;8;7;0;51;0
1913;315025.2;0;50;50.1111412939256;8.66301696429692;98.4331028033048;48.2000007629395;61;0.0391796641051769;0.0605807565152645;0.205646857619286;4095;3.20000004768372;0;8;7;7;6;0;51;0
1913;315025.25;0;50;50.1111387962921;8.66301779668407;98.463994811289;48.2000007629395;61;0.0410724245011806;0.0764780938625336;0.241884902119637;4095;3.25;0;8;5;5;4;0;51;0
1913;315025.3;0;50;50.1111363748271;8.66301900632264;98.4870253363624;48.2000007629395;61;0.0414733551442623;0.0794830471277237;0.24897663295269;4095;3.29999995231628;0;8;5;5;4;0;51;0
1913;315025.35;0;50;50.1111341773697;8.6630203360113;98.4881982393563;48.2000007629395;61;0.0418577417731285;0.0822661370038986;0.255591422319412;4095;3.34999990463257;0;7;5;5;4;0;51;0
1913;315025.4;0;50;50.1111320254688;8.66302180704031;98.4299947284162;48.2000007629395;61;0.0423995926976204;0.0863180384039879;0.265501737594604;4095;3.40000009536743;0;7;5;5;4;0;51;0
1913;315025.45;0;50;50.1111293454081;8.6630225708767;98.5638786964118;48.2000007629395;61;0.0430289655923843;0.0910190865397453;0.277077227830887;4095;3.45000004768372;0;8;6;6;4;0;51;0
1913;315025.5;0;50;50.1111272837265;8.66302433539706;98.4824564214796;48.2000007629395;61;0.0437954850494862;0.0966456457972527;0.291138410568237;4095;3.5;0;6;6;6;4;0;51;0
1913;315025.55;0;50;50.1111251367029;8.66302607346273;98.5180080188438;48.2000007629395;61;0.0445193946361542;0.10173873603344;0.303972214460373;4095;3.54999995231628;0;8;6;6;4;0;51;0
1913;315025.6;0;50;50.1111232901431;8.66302923334476;98.4976210771129;48.2000007629395;61;0.0449741631746292;0.104687750339508;0.311316668987274;4095;3.59999990463257;0;8;6;6;4;0;51;0
1913;315025.65;0;50;50.1111220168268;8.66303218707353;98.2860609069467;48.2000007629395;61;0.0846582129597664;0.169083133339882;0.353759050369263;4095;3.65000009536743;0;7;5;5;3;0;51;0
1913;315025.7;0;50;50.111120298834;8.66303408190851;98.1768712596968;48.2000007629395;61;0.0992705523967743;0.192384138703346;0.369046628475189;4095;3.70000004768372;0;6;5;5;3;0;51;0
1913;315025.75;0;50;50.1111183930174;8.66303718244313;98.1204078216106;48.2000007629395;61;0.108610831201077;0.208148330450058;0.381374835968018;4095;3.75;0;6;5;5;3;0;51;0
1913;315025.8;0;50;50.111116573887;8.6630389412476;98.0173493409529;48.2000007629395;61;0.123077265918255;0.228576987981796;0.393029630184174;4095;3.79999995231628;0;6;6;6;4;0;51;0
1913;315025.85;0;50;50.1111142476537;8.66304048239684;97.9353691413999;48.2000007629395;61;0.174890831112862;0.302067577838898;0.435068517923355;4095;3.84999990463257;0;5;5;5;4;0;51;0
1913;315025.9;0;50;50.1111118297762;8.6630428088652;98.0452182563022;48.2000007629395;61;0.188349768519402;0.32185372710228;0.447577744722366;4095;3.90000009536743;0;5;5;5;4;0;51;0
1913;315025.95;0;50;50.1111091706437;8.66304278301729;98.1068904651329;48.2000007629395;61;0.200612485408783;0.345471948385239;0.471022516489029;4095;3.95000004768372;0;5;5;5;4;0;51;0
1913;315026;0;50;50.1111067228155;8.66304379686862;98.0820086570457;48.2000007629395;61;0.211725354194641;0.36631765961647;0.492353975772858;4095;4;0;6;5;5;4;0;51;0
1913;315026.05;0;56;50.1111043777435;8.66304107067721;98.3367003686726;48.2000007629395;61;0.221132606267929;0.163232520222664;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315026.1;0;56;50.1111020672257;8.66304231989937;98.3383580055088;48.2000007629395;61;0.221132606267929;0.163232520222664;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.05;0;56;50.1110589247783;8.66306240748917;98.3555624550208;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041955709457;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.05;0;19;50.1110158087402;8.66307626438194;98.3835028065369;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.15;0;56;50.111099758235;8.66304354990086;98.3398525249213;48.2000007629395;61;0.221132606267929;0.163232520222664;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.1;0;56;50.1110566936094;8.66306326731458;98.3585017472506;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041955709457;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.1;0;19;50.1110137342475;8.66307685508554;98.3846706217155;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.2;0;56;50.1110974521682;8.6630447663834;98.3411662140861;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.15;0;56;50.111054480454;8.66306411533691;98.3606314817443;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.15;0;19;50.1110116717713;8.66307746394552;98.3856912283227;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.25;0;56;50.1110951532721;8.66304596596016;98.3425764460117;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.2;0;56;50.1110522780916;8.66306493127207;98.3618593756109;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.2;0;19;50.1110096278041;8.66307808006445;98.3866155743599;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.3;0;56;50.1110928580654;8.66304712711155;98.3433885592967;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.25;0;56;50.1110500796957;8.66306571614016;98.3637626450509;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.25;0;19;50.1110075896754;8.66307866799149;98.387305884622;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.35;0;56;50.1110905730037;8.66304825913354;98.3433823259547;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.3;0;56;50.1110478849249;8.66306645488436;98.3646443206817;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.3;0;19;50.1110055530888;8.66307923043751;98.3870181031525;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.4;0;56;50.1110883034916;8.66304938584966;98.3428616188467;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.35;0;56;50.1110456932737;8.66306715421192;98.3652221867815;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.35;0;19;50.1110035179689;8.66307979844298;98.3871306693181;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.45;0;56;50.1110860415026;8.6630504973516;98.3420133907348;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.4;0;56;50.1110435123262;8.6630678414272;98.366369612515;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.4;0;19;50.1110014811348;8.6630803810492;98.3858906365931;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.5;0;56;50.1110837831478;8.66305158144533;98.3414351874962;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.45;0;56;50.1110413441146;8.66306854137381;98.3671613717452;48.2000007629395;61;0.236983060836792;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.45;0;19;50.1109994439129;8.66308095871216;98.384489688091;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.55;0;56;50.1110815228477;8.66305265823666;98.3410870665684;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.5;0;56;50.1110391904241;8.66306925504344;98.3680688831955;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.5;0;19;50.110997404374;8.66308153443964;98.3815404409543;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.6;0;56;50.1110792612826;8.66305373617865;98.3417451018468;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.55;0;56;50.1110370375696;8.66306994647953;98.3692105710506;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.55;0;19;50.110995363438;8.6630820978394;98.3779230555519;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.65;0;56;50.1110769936937;8.66305480504462;98.3425700049847;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.6;0;56;50.1110348880226;8.663070637479;98.3703298820183;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.6;0;19;50.1109933150642;8.66308263044619;98.3738242574036;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.7;0;56;50.1110747256277;8.66305585175214;98.342665432021;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623708605766;4095;4;0;6;5;5;4;0;51;0
1913;315027.65;0;56;50.1110327458866;8.66307132152806;98.3717676494271;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.65;0;19;50.1109912671473;8.66308316715005;98.3729902934283;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.75;0;56;50.1110724607106;8.66305686632673;98.3422470493242;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.7;0;56;50.1110306168308;8.66307199530526;98.3730846168473;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.7;0;19;50.1109892129985;8.66308376459589;98.3758197603747;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.8;0;56;50.1110701945055;8.66305783814078;98.3414194742218;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.75;0;56;50.1110284897165;8.66307263531971;98.37377742026;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.75;0;19;50.1109871516862;8.66308438463716;98.3811786705628;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.85;0;56;50.1110679335178;8.66305877315638;98.3421027408913;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.8;0;56;50.1110263712288;8.66307326560077;98.3746687928215;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.8;0;19;50.1109850928692;8.66308500343981;98.3868030626327;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.9;0;56;50.1110656662673;8.66305969744439;98.343934356235;48.2000007629395;61;0.221132606267929;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.85;0;56;50.1110242522677;8.66307387273535;98.376572416164;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.85;0;19;50.1109830394453;8.6630856220067;98.3914119806141;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315026.95;0;56;50.111063414124;8.66306061797575;98.3473932174966;48.2000007629395;61;0.22113262116909;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.9;0;56;50.1110221355167;8.66307448540799;98.3789094323292;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.9;0;19;50.110980986835;8.66308626124678;98.3949506189674;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315027;0;56;50.1110611647386;8.66306152349375;98.3516107853502;48.2000007629395;61;0.22113262116909;0.163232505321503;0.216623693704605;4095;4;0;6;5;5;4;0;51;0
1913;315027.95;0;56;50.111020024545;8.66307510650361;98.3808098444715;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315028.95;0;19;50.110978936563;8.66308690615386;98.3979820245877;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315028;0;56;50.1110179193479;8.66307570802034;98.3820230951533;48.2000007629395;61;0.236983075737953;0.179403856396675;0.225041940808296;4095;4.05000019073486;0.949999988079071;3;0;0;0;0;0;0
1913;315029;0;19;50.1109768886861;8.66308754234746;98.3994137560949;48.2000007629395;61;0.254500955343246;0.197295814752579;0.233970537781715;4095;4.05000019073486;1.95000004768372;7;0;0;0;0;0;0
1913;315029.05;0;19;50.1109748348801;8.66308819292629;98.3987455526367;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.1;0;19;50.1109727901031;8.66308883284943;98.3983520353213;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.15;0;19;50.1109707515298;8.66308949933307;98.3982984758914;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.2;0;19;50.1109687125271;8.66309018166661;98.3990597836673;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.25;0;19;50.1109666697943;8.66309087183123;98.4000457571819;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.3;0;19;50.1109646208915;8.66309157236256;98.4011098397896;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.35;0;19;50.1109625721033;8.66309228421791;98.4023036267608;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.4;0;19;50.1109605224465;8.66309299732713;98.4036624310538;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.45;0;19;50.1109584773019;8.66309372210119;98.4047553865239;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195071816444;4095;5;0;7;7;7;0;8;17;0
1913;315029.5;0;19;50.1109564370368;8.66309446925637;98.4057029066607;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.55;0;19;50.1109544042741;8.66309524628337;98.4069088241085;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.6;0;19;50.110952376168;8.6630960382704;98.4083328600973;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.65;0;19;50.1109503510557;8.66309683252334;98.4100184226409;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.7;0;19;50.1109483291041;8.6630976386242;98.4117829119787;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.75;0;19;50.1109463159639;8.66309845092321;98.4137395154685;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.8;0;19;50.110944311785;8.66309926989667;98.4157009413466;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.85;0;19;50.1109423221381;8.66310009784346;98.4175395583734;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.9;0;19;50.110940344787;8.66310092473094;98.4188207304105;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315029.95;0;19;50.110938383171;8.66310175473991;98.41986618191;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315030;0;19;50.1109364334915;8.66310260092777;98.4210618259385;48.2000007629395;61;0.272515565156937;0.216588243842125;0.243195056915283;4095;5;0;7;7;7;0;8;17;0
1913;315030.05;0;54;50.1109344892187;8.6631034562045;98.4221001993865;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.1;0;54;50.1109325534403;8.66310430632096;98.4230891307816;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.15;0;54;50.1109306287395;8.66310516970296;98.4236675193533;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.2;0;54;50.1109287131572;8.66310604022489;98.4245628807694;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.25;0;54;50.110926809914;8.6631069163127;98.4259848911315;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.3;0;54;50.1109249214744;8.66310780090129;98.4274233756587;48.2000007629395;61;0.293661803007126;0.237997055053711;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.35;0;54;50.1109230450708;8.663108695092;98.4290127167478;48.2000007629395;61;0.293661803007126;0.23799704015255;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.4;0;54;50.1109211847478;8.66310959569612;98.4311480512843;48.2000007629395;61;0.293661803007126;0.23799704015255;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.45;0;54;50.1109193324663;8.66311049919571;98.4335191212595;48.2000007629395;61;0.293661803007126;0.23799704015255;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
1913;315030.5;0;54;50.1109174864965;8.66311139006076;98.4360056808218;48.2000007629395;61;0.293661803007126;0.23799704015255;0.253126323223114;4095;3;0;7;3;3;0;8;1;0
