elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
70.80188578,61.92201760628399,40,40.96,1
69.97408533,30.080816626672167,30,10.24,1
13.68213865,6.603572194584501,32,20.48,1
55.62729916,43.09918695571011,26,10.24,1
26.6950113,83.40787159429419,19,40.96,1
81.94170774,50.3547297335428,35,20.48,1
41.00690695,81.87094055010246,35,1.28,1
85.93810873,7.90084923460131,31,10.24,1
52.28091157,39.300706414453686,30,5.12,1
60.67628838,87.92531079080658,34,10.24,1
13.7022343,6.851164250660133,36,40.96,1
56.10947246,54.22276278369321,26,20.48,1
4.69809585,17.55158988437188,21,20.48,1
50.42433203,37.41882732565785,25,20.48,1
37.81132902,47.7232651378435,32,20.48,1
27.17301614,30.09199208490385,32,10.24,1
48.2140984,21.97253612300959,32,2.56,1
21.57661271,86.73311970395318,44,0.32,1
28.57374309,17.331207666132187,23,20.48,1
48.48372007,46.39950265338064,40,1.28,1
57.28456248,28.41577164939001,32,2.56,1
85.16854156,88.16357361219582,35,10.24,1
71.84588392,83.2397600175573,30,20.48,1
17.85761418,69.76996307493988,36,0.64,1
53.84966094,15.973360834497214,26,5.12,1
82.35285623,46.55502933747693,33,20.48,1
17.78871167,70.50952895783382,36,10.24,1
19.45821957,32.006233372656595,24,40.96,1
31.99154698,37.11818426580192,26,10.24,1
8.639866377,43.75672569455736,35,20.48,1
65.9482434,8.350519632271983,31,20.48,1
17.52735058,78.39894594383065,37,10.24,1
14.93269043,59.37329548203712,28,20.48,1
10.62471562,21.46111759554654,28,10.24,1
18.11427572,75.72763203983286,32,20.48,1
40.5754399,42.03102665990241,30,2.56,1
29.06965193,43.75233013941551,29,10.24,1
36.75986225,5.539531179286001,34,1.28,1
55.873838,26.8531167007484,27,10.24,1
18.5966776,46.9362170766305,25,10.24,1
9.206025441,6.574056964271449,34,10.24,1
70.38994766,56.74537919729301,32,10.24,1
76.55370328,61.96877757482855,34,20.48,1
29.26914121,42.07026081966626,37,10.24,1
24.36542865,56.50792050003889,18,40.96,1
9.761961407,52.38525414640674,37,5.12,1
33.56057118,27.11702889931999,29,10.24,1
47.03527985,71.23790494441647,25,5.12,1
65.85905834,81.5591908203398,20,20.48,1
11.25329633,57.551410994394615,37,5.12,1
62.13602059,3.1023519186681057,33,10.24,1
34.60481604,12.460922776960023,43,0.32,1
17.8995958,55.49087524153797,20,20.48,1
26.34595628,80.39446495022969,27,2.56,1
38.01856941,6.8532250884980215,33,1.28,1
10.04713611,35.34288786279876,38,10.24,1
39.32252111,43.74666675310658,31,1.28,1
76.39980433,47.94619346980014,33,5.12,1
13.60421495,4.446768074669308,26,10.24,1
19.74759409,47.55058602787767,28,10.24,1
8.182084176,26.968670333264782,40,0.32,1
59.68306918,5.73958054809026,24,20.48,1
4.912104786,23.687829644259068,26,5.12,1
35.66146512,65.2687871147404,37,10.24,1
59.2531319,52.82311011483563,32,10.24,1
30.06239785,0.5505741618319462,18,40.96,1
33.56003966,45.45930199998495,21,40.96,1
28.07782849,19.50138211718636,27,5.12,1
14.21150228,66.20583323919263,31,10.24,1
34.67332559,60.66496972023225,30,20.48,1
17.65491454,42.98495452269921,37,10.24,1
42.29654785,86.35317705137963,16,20.48,1
55.65653621,3.6194540382527407,21,40.96,1
13.62625148,84.37955601620337,30,20.48,1
37.93247484,72.62916328232842,35,10.24,1
70.91203402,66.5964751045621,27,10.24,1
68.89481305,64.44622771314496,25,5.12,1
23.0525904,55.5847469873909,29,0.64,1
13.69708067,5.917429382669354,28,10.24,1
19.4582196,30.066784817737755,29,10.24,1
27.62686009,84.11092120256899,37,10.24,1
51.59562348,9.028712985876496,25,20.48,1
70.09983035,5.912165449585842,30,2.56,1
3.507554181,64.97245325305366,42,0.64,1
68.46912062,49.26744343920848,23,20.48,1
41.67279798,89.79412679847758,33,10.24,1
51.54609608,39.73722549508187,32,20.48,1
63.55520569,8.725862398954149,29,10.24,1
28.87002366,42.50475914757584,31,20.48,1
59.98049249,73.17882876891774,27,10.24,1
27.17301645,30.44337356382472,38,10.24,1
17.44029165,23.697668265498947,33,20.48,1
34.06667399,13.976303682114818,44,0.32,1
60.32810417,46.13690280136865,17,20.48,1
70.19301785,34.8060990239079,21,20.48,1
49.68554279,7.455640937502281,24,20.48,1
51.54609613,38.897435370490655,39,0.32,1
49.34709763,55.93900926512978,36,20.48,1
42.60176447,86.67044162281138,20,20.48,1
14.73889397,27.516403056780742,31,10.24,1
69.69977213,46.33452545224566,20,20.48,1
13.26637489,88.18220113236947,42,20.48,1
4.698095846,17.52674047723019,27,1.28,1
23.92183764,80.73063789214407,26,10.24,1
59.48847527,82.50992175652533,29,20.48,1
49.87217489,23.525932019430822,34,10.24,1
33.51372943,13.403025885042638,39,2.56,1
17.66991894,20.74837444036274,48,5.12,1
61.74841922,2.4247451365476422,25,5.12,1
84.10960175,53.25152644067515,21,40.96,1
20.17451734,72.47148285931513,34,10.24,1
23.48949134,55.19841031894762,22,20.48,1
23.31613468,12.669697528727852,32,10.24,1
26.42198109,82.48673768332742,29,2.56,1
25.02417187,32.49856025137126,39,10.24,1
33.43956326,25.778768892155817,28,10.24,1
58.17574694,70.45266423568555,26,10.24,1
50.53335033,83.99514812939542,35,0.64,1
31.00142948,4.589350619337267,32,10.24,1
67.44226651,11.64325693799853,25,40.96,1
23.92183765,75.40693935707068,27,10.24,1
60.13023584,37.535296938990655,29,10.24,1
26.42198036,82.48675695576725,29,1.28,1
15.92002807,22.13070867818413,16,40.96,1
55.22731508,1.671089093235949,26,20.48,1
60.1211145,8.613505339451805,43,0.64,1
6.745726843,40.27496135947649,28,20.48,1
40.58291267,45.88424737048592,22,20.48,1
48.91645023,87.37086609468207,33,10.24,1
51.33595852,85.06003221056258,30,10.24,1
69.30778799,55.796222572713305,28,5.12,1
28.67026332,48.78724545889554,35,20.48,1
42.90349193,86.41428188108002,18,20.48,1
48.51600094,55.75318303069884,18,20.48,1
13.3957772,88.21465118738143,25,5.12,1
5.218127307,70.49436868329228,30,10.24,1
31.22317145,84.29520043630535,43,0.64,1
13.60421495,4.4376371856363335,28,5.12,1
4.919076913,23.57997636841867,28,1.28,1
26.78773913,12.973432414211288,30,20.48,1
18.05040359,35.77060497078435,32,10.24,1
53.01658149,49.3111753298553,35,10.24,1
86.27375373,74.66065803806877,30,10.24,1
39.68274424,88.65657858723995,34,10.24,1
33.5660747,21.620243929111325,26,1.28,1
13.59389965,71.43936282495872,30,10.24,1
41.74097027,87.0999122161194,38,10.24,1
33.56434374,20.196195016004907,28,5.12,1
76.3159325,70.00769993279599,32,5.12,1
86.20841688,78.0305249678567,34,2.56,1
68.88858988,21.80102657590584,42,5.12,1
68.24506025,84.8211933921771,25,40.96,1
55.96715919,40.0156902611605,26,2.56,1
29.06965229,43.49336472585554,32,1.28,1
33.65331596,37.89152144427263,46,0.64,1
50.92809849,50.40918601195317,28,10.24,1
53.51450263,85.99325963695317,38,20.48,1
39.68274454,88.77041815888697,27,10.24,1
66.84490093,77.9948345573728,30,5.12,1
70.67573341,1.9598372525991865,29,10.24,1
10.75317769,68.7239843389454,32,2.56,1
70.75969255,44.75538255836278,33,10.24,1
4.912104794,23.72472627946439,34,1.28,1
34.87089405,60.555070255936016,36,0.64,1
38.52011258,7.284494577584951,35,10.24,1
29.82138142,44.955540345134665,40,5.12,1
85.16854185,68.50572955019987,34,20.48,1
3.683438162,36.58518363759137,26,20.48,1
25.68437453,80.73862399526666,41,0.32,1
71.61378726,7.118378307201539,39,10.24,1
48.2140984,21.97295362561799,32,1.28,1
38.27999702,14.10879112227184,38,1.28,1
40.1664764,4.377018146907062,30,10.24,1
4.487807734,48.980902705244375,43,0.32,1
13.6640728,9.090625878352512,38,2.56,1
25.58567944,10.868836909056569,26,20.48,1
20.01309453,71.98082236514819,47,20.48,1
25.86730963,7.145207066607895,30,10.24,1
42.9644448,55.915674423256206,17,40.96,1
5.266241059,40.8969276504956,32,10.24,1
33.92979896,77.50150915662687,38,0.64,1
71.13028835,80.38901552687318,32,20.48,1
20.33552675,73.67275613560895,42,2.56,1
48.48372011,46.60793986144972,44,0.32,1
5.266241577,7.14324955991529,29,10.24,1
28.51943145,88.29638272074999,30,40.96,1
65.94824373,6.95163008996974,30,20.48,1
47.03527985,71.227806783203,38,0.64,1
57.48551537,28.59932685412177,45,0.32,1
52.68001488,40.99734457371199,30,20.48,1
85.18135524,25.635195932892543,45,10.24,1
4.799184055,65.71656458355403,27,1.28,1
5.550568752,58.748031701043885,31,10.24,1
37.76735825,6.906486309750704,37,0.64,1
34.67332551,60.35263025461006,34,1.28,1
48.21409856,13.238305748763182,40,5.12,1
42.44958638,88.16299485069923,24,10.24,1
31.99154633,46.75565722025755,33,20.48,1
8.18208418,26.96880331518033,40,0.32,1
17.98045522,56.31189011716157,29,20.48,1
61.21905428,69.27450193530808,26,20.48,1
70.04450399,0.4420693535464579,37,10.24,1
41.53974008,89.24961158926976,45,5.12,1
31.00143032,4.83345147839708,27,1.28,1
34.06667398,14.01777663202644,44,0.32,1
39.32252115,51.319682464650896,35,1.28,1
19.45821909,53.03403497473121,26,20.48,1
70.04945863,31.493018056372183,21,20.48,1
29.98577711,80.58757010466141,31,10.24,1
17.82189403,0.3123460015323758,20,81.92,1
18.28924319,45.02310106532229,40,10.24,1
19.1283622,30.18161966479937,27,10.24,1
25.02417334,27.266055068516263,36,10.24,1
30.66123417,43.77148505250108,23,20.48,1
19.06733418,41.85523205948215,38,10.24,1
70.44841825,77.32708502354296,36,10.24,1
13.45202586,77.40319294428673,34,1.28,1
85.18402156,86.05345703212441,32,10.24,1
35.61568214,38.69297818191461,30,20.48,1
15.1289196,56.01603789098616,34,5.12,1
13.2663748,88.86179584341994,29,10.24,1
65.05106764,7.875753917983246,26,20.48,1
83.92449798,37.109663645680655,22,40.96,1
56.21356479,40.07034983546305,26,5.12,1
45.77408766,76.75659671704415,45,2.56,1
26.6950114,83.47635487787602,20,40.96,1
69.38224965,70.96671263395858,29,10.24,1
71.01987232,62.641842828499534,27,2.56,1
19.85140812,74.96533151043454,44,10.24,1
48.70167531,38.937174774735695,27,20.48,1
70.26114451,31.541147479114947,43,1.28,1
59.36943213,9.486725678752125,36,10.24,1
31.61368394,44.05433725626351,32,10.24,1
29.94934173,2.011579643711059,43,10.24,1
12.09434125,21.41281490748424,36,10.24,1
84.976932,25.60965536772801,34,10.24,1
26.12528018,80.59191448502753,24,5.12,1
51.05670972,53.96436250102926,20,20.48,1
18.05040488,20.24963149293859,29,5.12,1
33.54720227,31.858708656272043,33,5.12,1
20.88742861,52.65095446778865,48,5.12,1
48.53146343,61.87735751351772,32,40.96,1
61.76029996,83.60476316364054,29,2.56,1
21.76710857,15.355910759583908,28,10.24,1
22.72406121,87.47988388531161,26,10.24,1
68.35799913,48.73552678832084,31,10.24,1
13.69249391,84.87890514673967,25,10.24,1
53.03822323,34.194805743589,38,10.24,1
40.54744229,52.08086003246848,49,1.28,1
51.43054729,48.84361763521835,35,1.28,1
21.45183822,73.03426591676663,33,20.48,1
28.13305189,83.74183074583573,37,20.48,1
33.6115671,40.29311096431445,40,20.48,1
57.80849678,4.112633743430365,34,2.56,1
33.5660747,21.5894440398202,27,0.64,1
19.99229219,30.405225120908767,31,2.56,1
19.77899353,6.019746574417525,39,10.24,1
33.49725989,23.77241073986373,29,10.24,1
68.28266712,35.14543765120925,28,1.28,1
26.42198011,82.48264147080602,30,2.56,1
57.77094679,54.87290023574559,33,10.24,1
30.39564541,10.125762644706356,25,5.12,1
54.58424038,86.27606884063073,46,10.24,1
57.16190578,0.7429204324645866,40,10.24,1
8.289514358,82.08146174786833,34,5.12,1
76.13472879,88.24993759103258,37,40.96,1
55.8738383,28.14708871523034,28,10.24,1
50.74559797,83.92364788602193,31,10.24,1
58.17574712,84.59387001072415,27,20.48,1
48.96211572,83.89084437890205,38,10.24,1
17.91575145,11.979852526895002,38,2.56,1
37.01211112,5.95129880632399,27,1.28,1
42.29654784,86.140247455638,26,5.12,1
28.27035963,45.3496283532968,32,10.24,1
58.08733781,7.61668391169664,25,20.48,1
69.84793276,43.797401806605365,27,1.28,1
13.64805681,85.25978602437056,42,40.96,1
58.69919361,47.99870804601738,37,5.12,1
43.93065618,66.4016528634762,33,20.48,1
37.012111,6.854023175215872,35,10.24,1
50.42433171,50.38930961878305,28,10.24,1
23.27094986,55.52816891038219,28,2.56,1
85.13579676,30.124975505611133,31,5.12,1
52.02128848,12.06758039862531,27,10.24,1
12.98881088,59.677415528398456,34,20.48,1
67.74079887,7.941721145962418,45,10.24,1
46.82456976,71.4416511620147,27,2.56,1
41.10845336,84.94572586667556,33,20.48,1
18.22788371,42.03622141412967,38,10.24,1
26.97381958,30.27585903906477,27,2.56,1
28.31115683,19.425762473898004,24,5.12,1
69.99398547,73.30918295947185,30,81.92,1
33.09393246,36.39723441791693,37,10.24,1
13.69849563,6.000083111164145,27,10.24,1
76.68866512,30.04584557313786,33,10.24,1
68.17412523,9.647209669947271,33,40.96,1
33.61156638,89.92888072934295,32,20.48,1
49.39322577,34.704658043149294,32,20.48,1
34.73447718,37.99377999911803,26,5.12,1
27.74720816,50.36729114872754,28,20.48,1
55.86876269,58.81774464940463,25,10.24,1
35.49787001,34.98077685808488,32,20.48,1
36.75986225,5.5392292669154415,30,1.28,1
25.90475197,80.6479080572,25,1.28,1
68.63564749,7.6429549695987475,26,81.92,1
34.87089355,60.12891785490388,30,10.24,1
35.61568075,38.620403514968245,39,20.48,1
54.79849683,10.5536100827063,34,163.84,1
33.56057087,32.85240062229133,27,10.24,1
51.05670963,53.978309783062,45,2.56,1
39.3099013,13.44936068437039,17,40.96,1
55.87383798,26.86484873375811,24,5.12,1
60.26101869,7.014988830819334,37,0.64,1
2.285938308,56.10174873261158,30,1.28,1
39.76844043,88.27950035751633,34,1.28,1
38.01856937,7.224608678852945,29,10.24,1
76.62358457,86.58589353266052,34,20.48,1
10.4156096,20.985509921439785,29,2.56,1
56.10947241,52.74124418914073,35,5.12,1
20.97579551,19.46424153576592,44,10.24,1
22.23673122,72.46077318872088,32,10.24,1
41.74479533,12.183247315017296,34,10.24,1
29.83531388,12.440207790226737,37,1.28,1
26.4219311,81.166988446539,28,20.48,1
34.22645238,73.41783394349576,30,2.56,1
32.79050392,8.31837681326084,30,20.48,1
48.48372011,46.610877353056026,44,0.32,1
37.63978319,48.35920378007029,37,20.48,1
39.32252094,43.74309325182713,27,2.56,1
26.14605656,7.463824889293335,37,10.24,1
34.60481602,12.460385608887044,43,0.32,1
84.10960177,57.32795388541638,35,20.48,1
5.044684309,17.298243827330907,24,10.24,1
41.7499219,87.54592954612102,41,10.24,1
18.5966771,8.538264683273837,34,20.48,1
42.47821052,17.35558869999582,22,20.48,1
28.51943118,86.14391066666144,28,20.48,1
36.50738327,6.976890195045257,27,10.24,1
35.61568157,37.50569785940195,41,20.48,1
6.008066656,20.262711345141668,35,10.24,1
26.83042212,82.37881158479729,30,20.48,1
33.54623938,89.4611570476913,31,20.48,1
36.50738345,5.3234143660795326,36,0.64,1
69.09593736,64.01920209404105,33,10.24,1
51.05429579,5.084302058818594,38,10.24,1
58.23719057,33.76054514230503,28,10.24,1
26.12528021,80.60810726272354,26,2.56,1
51.79093709,50.89564160336656,31,20.48,1
20.81630816,15.959401778432069,37,20.48,1
18.13427905,0.2277468045476212,32,81.92,1
48.74673372,82.28925059584083,36,20.48,1
42.29654782,85.74239639950024,18,40.96,1
76.22754799,5.106322252967971,32,10.24,1
42.44958641,88.52155321175523,23,20.48,1
2.344780807,38.89144888081191,30,20.48,1
27.55787475,7.769415590601568,23,20.48,1
29.26914111,33.16532302873168,34,5.12,1
28.64355717,3.5903929708817373,29,10.24,1
37.76735824,6.904182828453116,25,5.12,1
85.70411629,15.914090227354734,25,20.48,1
61.87854554,3.470307901951216,26,10.24,1
53.84966095,15.97603567231289,26,5.12,1
23.62004287,75.39438846137543,39,10.24,1
10.4155961,20.986692440461667,27,1.28,1
33.55410988,89.20240020796149,38,10.24,1
10.04713581,36.52900757699382,30,20.48,1
30.06560393,43.83331448215779,41,40.96,1
22.83441614,56.45970819859812,23,20.48,1
34.98827241,37.88487064453889,24,20.48,1
37.19111402,26.60490176333809,31,1.28,1
70.32679701,81.04945022572919,31,2.56,1
58.77241269,88.87389438318021,29,10.24,1
49.8973322,7.002340253027697,28,20.48,1
53.64686783,84.75955365308198,23,20.48,1
4.487807771,47.43992250940562,31,20.48,1
24.07192217,76.994121855706,30,10.24,1
37.24392621,13.039431636217898,33,10.24,1
39.85212528,87.95054819161277,33,2.56,1
84.10960179,56.46460138896703,26,10.24,1
53.24114321,84.35785813063069,28,81.92,1
69.23048604,5.8856982136395,31,10.24,1
7.347805148,77.19568419601165,37,20.48,1
19.45821961,30.345809536258685,25,10.24,1
24.22145355,78.71259960343505,33,10.24,1
50.56772736,56.58587805617424,19,40.96,1
70.87807552,65.73100927564988,28,2.56,1
51.43054675,48.89000166164746,26,10.24,1
19.23908347,63.852355031275295,25,10.24,1
49.103294,51.61764424604874,28,5.12,1
19.27843592,16.880927535139534,32,10.24,1
76.68866525,89.49580953371367,41,10.24,1
29.00227856,87.32708318411598,29,5.12,1
5.949699637,58.07570769675817,32,5.12,1
10.62471567,21.63490558579386,28,10.24,1
36.0569243,89.01045851223898,34,20.48,1
67.14363042,7.4795577677979,28,10.24,1
37.56936547,70.37281957047375,30,10.24,1
40.54744263,34.44112520146478,26,10.24,1
17.96759304,85.47525762997907,32,10.24,1
23.8794343,41.3907877015634,37,0.64,1
57.28456231,26.22771604395318,15,20.48,1
21.57661273,86.70406277438431,45,0.32,1
69.8021779,44.49063269015261,26,1.28,1
85.16854156,88.75583363324102,29,10.24,1
75.87330758,76.33598927720078,33,2.56,1
46.61406442,70.77341096997918,24,20.48,1
70.22107824,82.89083169329433,45,0.32,1
28.83907042,5.322560253762219,40,20.48,1
46.1936675,71.13340919857802,37,10.24,1
32.80273627,8.404424653853852,43,0.32,1
45.14624775,43.869260081593154,33,5.12,1
21.45183829,73.38056919400867,28,20.48,1
37.8131487,72.55250137196785,21,20.48,1
41.25334296,81.43399686765306,38,5.12,1
40.75049554,74.1168710425597,29,10.24,1
53.84966083,16.601431318185234,25,20.48,1
49.36665738,29.62280166272353,22,20.48,1
34.38872308,48.55773670791376,24,20.48,1
5.266245432,0.5099276560937085,22,20.48,1
19.67851123,45.383268612191785,29,10.24,1
55.87383857,27.16361596399777,31,2.56,1
70.67573341,1.872916165170068,29,10.24,1
37.19111408,28.57377774285783,36,5.12,1
47.83009077,79.20695492595718,33,5.12,1
39.72595263,14.253042308041898,37,10.24,1
58.00458185,36.287582688410815,34,20.48,1
24.80442482,75.96551589322681,21,40.96,1
44.90964066,28.38459106652664,22,20.48,1
23.7082124,56.00036088828941,23,20.48,1
29.24233253,21.604778146255583,23,20.48,1
29.949342,2.1947873062837857,39,20.48,1
25.69433394,25.55591925432896,35,10.24,1
41.98978619,12.00310968421948,37,0.64,1
27.23212647,88.265093812891,43,5.12,1
48.31710726,33.26791102202722,39,20.48,1
83.54533147,78.95798379200576,37,10.24,1
33.37325774,74.40413770179293,42,2.56,1
26.9145194,19.120392217879385,43,0.64,1
14.8506684,72.78930085196708,24,10.24,1
13.67901771,7.5211952872653,35,20.48,1
30.50472478,2.241277940518671,31,10.24,1
52.87391556,4.2531022090587385,26,10.24,1
45.77408765,70.84431350962609,44,0.32,1
17.7887099,19.98775388934274,37,10.24,1
24.37042531,13.910221637201232,33,20.48,1
31.51982345,0.2484082403395859,23,20.48,1
84.46931294,31.827679635921925,23,40.96,1
51.05670972,54.67686922939947,33,5.12,1
25.54232011,41.20333076519904,26,10.24,1
32.79050463,8.329042668915719,26,81.92,1
13.62025789,4.625870119642627,33,10.24,1
31.99154652,47.576770938781976,31,40.96,1
35.0684924,60.35740585996882,44,0.32,1
28.64196703,83.61349269862495,36,20.48,1
29.13123884,5.591199416737027,29,1.28,1
61.21905466,21.73534210901269,27,20.48,1
40.5754399,42.02992553535768,28,1.28,1
19.99229116,29.87309280436375,33,1.28,1
22.72406166,87.92062770317756,38,0.64,1
48.21409842,21.97274230601004,33,1.28,1
34.06667396,13.968849764397037,43,0.32,1
29.94934216,1.7372359994349722,40,20.48,1
19.56661966,34.158886039675,43,2.56,1
40.8350769,46.069187280692375,24,5.12,1
35.52126207,60.03043531006415,37,20.48,1
34.60481603,12.460373003844644,43,0.32,1
25.98118663,60.515758052885246,26,10.24,1
34.2026233,13.746681647082887,44,0.32,1
84.46931296,30.865201774791387,17,40.96,1
57.87755749,76.74264254664715,30,10.24,1
54.45770697,15.830473912161892,28,1.28,1
48.12919005,50.92761429469604,30,10.24,1
26.91451798,20.0955599768482,43,0.64,1
22.23673153,75.35818809306781,42,20.48,1
40.51258456,42.40229635807026,32,1.28,1
69.51940572,46.44920675228218,23,20.48,1
41.98978617,12.042737763076218,31,2.56,1
60.94186444,80.3998696474008,18,40.96,1
52.77126486,38.57866831471469,25,40.96,1
18.13427898,2.6142832375545595,27,40.96,1
13.70195245,9.018429365099507,31,2.56,1
65.0352101,23.82238879433359,33,1.28,1
61.14473548,56.017776222698274,27,10.24,1
69.75278091,45.63480744126986,21,20.48,1
53.17675449,64.4861098971734,29,20.48,1
31.25522618,24.42601862658404,39,5.12,1
53.87561409,86.36850741486373,20,40.96,1
7.044876128,48.02106843539514,26,20.48,1
46.74155321,85.82408259309648,16,40.96,1
20.23155998,83.44377820070125,28,40.96,1
48.9621162,26.52560118090946,26,10.24,1
19.88707669,29.628899059762887,30,1.28,1
19.23908333,61.87994991814929,30,10.24,1
69.81630239,28.929883297396845,31,2.56,1
13.62625139,83.64305329644469,39,10.24,1
60.33316286,17.257738066923565,31,40.96,1
53.51450277,82.53664918531867,35,20.48,1
21.60968784,72.74482104869969,37,5.12,1
85.16854156,88.83064574628304,28,10.24,1
23.62004253,18.941535266725023,36,20.48,1
35.46377859,60.56693832445961,34,2.56,1
56.68077627,28.427979695727583,26,10.24,1
59.72231567,81.70120961365356,30,20.48,1
8.182084114,26.95552877415983,40,0.32,1
26.6950111,81.8346967752808,29,10.24,1
69.3817358,59.64571188665786,29,10.24,1
38.26949175,7.046114749977534,33,2.56,1
85.1840216,24.61462622236894,31,10.24,1
4.799183791,61.54997094271129,35,20.48,1
58.92851648,43.93851835196057,33,1.28,1
23.87943452,41.40630705362384,36,0.64,1
40.69469204,26.24598009766845,34,81.92,1
13.99898115,80.25720041868104,35,10.24,1
41.15369556,68.54844152679934,37,10.24,1
35.06849239,60.36068018362136,44,0.32,1
26.83042184,83.26818182245489,25,10.24,1
59.95461116,55.50942327532096,14,40.96,1
33.5126427,23.46598934013435,34,1.28,1
46.95917117,4.883368102118737,29,10.24,1
65.0352101,23.82226686144972,33,1.28,1
52.28091189,51.57647636433941,27,10.24,1
19.73818959,17.032440670265174,34,10.24,1
39.90562101,75.04244388908208,30,20.48,1
29.93936593,18.331414606069465,22,20.48,1
45.12299409,46.90537304425439,22,20.48,1
35.59981043,55.9774889761899,27,20.48,1
28.31115685,19.4215474567724,21,20.48,1
48.10127379,23.5347173832738,38,5.12,1
45.77408767,75.66743696532058,27,10.24,1
59.72231571,80.61737919623778,31,10.24,1
23.17174149,47.63672835830255,37,5.12,1
17.78871039,17.80447977817846,22,20.48,1
40.51269766,24.552681686925865,18,20.48,1
10.83656719,68.84829725238518,30,2.56,1
47.24619462,70.92240212464293,31,2.56,1
70.80188506,71.3307429539093,34,10.24,1
68.63565636,8.095094245227301,31,81.92,1
40.76002068,84.61700879806165,35,10.24,1
2.564414898,40.00522636484666,37,0.64,1
27.74720823,53.830559536321694,36,5.12,1
12.09434112,22.22350366458909,41,5.12,1
48.94091654,29.356036565337035,26,1.28,1
58.29757401,61.61876022293109,35,10.24,1
37.83774245,49.52994506495787,30,5.12,1
64.7168801,87.69047785024725,28,20.48,1
48.5314631,76.20375274980023,26,40.96,1
26.12528017,80.59257669321181,24,5.12,1
71.1302884,79.57693042463725,30,10.24,1
42.44662953,3.4675918246308584,26,10.24,1
70.71479534,32.28185820776298,33,2.56,1
38.77042006,5.659670326972417,44,0.32,1
52.44738881,86.54575049537345,26,10.24,1
57.37734267,10.314910285746976,27,5.12,1
69.30778793,7.502778965781943,20,20.48,1
84.10960177,56.94449552934134,34,20.48,1
54.05240163,15.90782077812645,26,1.28,1
59.72231576,80.76021847377532,27,20.48,1
84.6432003,28.55154586511094,28,10.24,1
48.74673293,34.9679862221401,33,20.48,1
69.38224973,45.148484003073584,33,5.12,1
50.11138424,0.435259968774659,31,20.48,1
48.94091655,29.35764338734998,26,1.28,1
68.63565722,8.259621974721256,27,10.24,1
33.56003976,38.116309597555045,20,40.96,1
4.871342366,17.408811106301556,26,1.28,1
39.85212527,87.94926039829812,33,1.28,1
85.05645194,25.143345628695386,44,10.24,1
34.73447715,38.0052696662998,20,20.48,1
49.68554266,6.807097234105086,33,20.48,1
56.73131678,1.2129843256982298,31,5.12,1
67.69895888,9.430315886722951,22,20.48,1
34.60481638,9.769936448528917,31,10.24,1
39.51933342,12.31541841234096,46,5.12,1
22.61642845,54.88345345366679,25,5.12,1
54.40958442,38.043517589174286,28,10.24,1
10.46948155,11.398040549109451,34,20.48,1
13.54752536,4.7304202670268864,34,10.24,1
65.64923172,8.315624061771473,39,10.24,1
64.7519321,79.87595436721224,32,10.24,1
6.008066743,20.167095828772915,31,10.24,1
25.30377547,49.221949749318185,28,20.48,1
33.54623911,88.88828087687324,30,20.48,1
42.0961834,44.86960701704726,34,1.28,1
85.05645168,31.99258239037192,35,20.48,1
17.80767038,40.49061502149175,33,10.24,1
12.09433973,29.79780731675919,24,10.24,1
34.96839567,48.38342696102069,25,20.48,1
69.64318381,47.38993232083556,20,81.92,1
28.07022708,43.22036658397303,39,20.48,1
60.07951972,7.473285067821223,26,10.24,1
84.97693197,27.05564590205057,18,40.96,1
18.16020133,9.478810538433663,31,20.48,1
69.5194056,48.51502873621234,21,20.48,1
38.5667231,43.04690341447432,33,10.24,1
57.87755749,75.83545130490765,31,10.24,1
40.44759196,42.713993002942175,30,2.56,1
82.1479745,47.91322469348586,29,10.24,1
24.96053686,20.96236930423356,25,10.24,1
57.28456233,26.20449878021616,21,40.96,1
25.39682505,9.645644624288993,43,81.92,1
4.799184037,65.70164631919829,30,2.56,1
46.40376391,70.38134210582427,25,20.48,1
32.7906589,48.0951583766369,35,20.48,1
32.87209182,70.81014184183789,36,10.24,1
57.53631932,54.57475629189503,32,5.12,1
57.53631884,54.83539588707123,32,20.48,1
70.06407028,3.7520707274549054,35,1.28,1
70.26114448,33.33062088717917,32,2.56,1
52.87391505,84.7997094930933,25,20.48,1
9.035187672,33.17385631989998,45,0.32,1
36.05692394,89.27466156851625,30,10.24,1
53.64686764,84.30306461166845,24,5.12,1
48.72835434,29.40118689179048,32,2.56,1
30.28555847,0.6954267116121855,38,10.24,1
59.36943214,9.628246661411254,34,20.48,1
70.44841779,1.902390772090144,15,81.92,1
69.30778796,14.488708339482455,22,10.24,1
68.03921744,7.893833697970024,40,5.12,1
23.77120808,11.529883368320183,37,10.24,1
70.0445038,0.8749591492257878,34,10.24,1
70.09983034,5.916470513150983,30,5.12,1
36.05692462,89.17976988711473,34,10.24,1
30.33537542,12.08405859681551,27,10.24,1
9.998030811,71.84513657087695,39,5.12,1
39.07054695,40.79385451715228,36,10.24,1
34.67332558,60.36158610253671,27,2.56,1
43.06660581,46.72295929291764,27,10.24,1
69.80217788,44.491173692494726,31,1.28,1
28.64196801,80.21134934456637,38,10.24,1
24.59011775,40.599958022235455,34,5.12,1
85.43469877,74.93554695174345,28,2.56,1
